"Step","noisy_net: false - exploration_rate","noisy_net: false - exploration_rate__MIN","noisy_net: false - exploration_rate__MAX","noisy_net: true - exploration_rate","noisy_net: true - exploration_rate__MIN","noisy_net: true - exploration_rate__MAX"
"794","0.05047964961861016","0.05047964961861014","0.05047964961861014","","",""
"795","0.05032821066975432","0.050328210669754306","0.050328210669754306","","",""
"796","0.05017722603774502","0.05017722603774504","0.05017722603774504","","",""
"797","0.050026694359631814","0.05002669435963181","0.05002669435963181","","",""
"798","0.049876614276552905","0.04987661427655291","0.04987661427655291","","",""
"799","0.04972698443372325","0.049726984433723254","0.049726984433723254","","",""
"800","0.049577803480422074","0.04957780348042208","0.04957780348042208","0.03703125","0","0.1875"
"801","0.04942907006998079","0.04942907006998081","0.04942907006998081","","",""
"802","0.04928078285977088","0.04928078285977087","0.04928078285977087","","",""
"803","0.049132940511191554","0.049132940511191554","0.049132940511191554","","",""
"804","0.04898554168965797","0.04898554168965798","0.04898554168965798","","",""
"805","0.04883858506458902","0.048838585064589005","0.048838585064589005","","",""
"806","0.048692069309395264","0.048692069309395236","0.048692069309395236","","",""
"807","0.04854599310146704","0.04854599310146705","0.04854599310146705","","",""
"808","0.04840035512216267","0.048400355122162654","0.048400355122162654","","",""
"809","0.04825515405679615","0.048255154056796166","0.048255154056796166","","",""
"810","0.04811038859462579","0.048110388594625776","0.048110388594625776","0.036875","0","0.18000000000000002"
"811","0.047966057428841885","0.0479660574288419","0.0479660574288419","","",""
"812","0.04782215925655539","0.04782215925655537","0.04782215925655537","","",""
"813","0.0476786927787857","0.047678692778785704","0.047678692778785704","","",""
"814","0.04753565670044935","0.04753565670044935","0.04753565670044935","","",""
"815","0.047393049730347976","0.047393049730348","0.047393049730348","","",""
"816","0.047250870581156956","0.047250870581156956","0.047250870581156956","","",""
"817","0.0471091179694135","0.047109117969413486","0.047109117969413486","","",""
"818","0.04696779061550526","0.046967790615505246","0.046967790615505246","","",""
"819","0.046826887243658716","0.04682688724365873","0.04682688724365873","","",""
"820","0.04668640658192777","0.046686406581927756","0.046686406581927756","0.03578125","0","0.1775"
"821","0.04654634736218199","0.046546347362181974","0.046546347362181974","","",""
"822","0.04640670832009542","0.04640670832009543","0.04640670832009543","","",""
"823","0.04626748819513515","0.04626748819513514","0.04626748819513514","","",""
"824","0.046128685730549734","0.046128685730549734","0.046128685730549734","","",""
"825","0.0459902996733581","0.04599029967335808","0.04599029967335808","","",""
"826","0.04585232877433799","0.04585232877433801","0.04585232877433801","","",""
"827","0.04571477178801498","0.045714771788014995","0.045714771788014995","","",""
"828","0.045577627472650935","0.04557762747265095","0.04557762747265095","","",""
"829","0.04544089459023301","0.045440894590233","0.045440894590233","","",""
"830","0.0453045719064623","0.045304571906462296","0.045304571906462296","0.034531250000000006","0","0.1625"
"831","0.0451686581907429","0.04516865819074291","0.04516865819074291","","",""
"832","0.045033152216170665","0.04503315221617068","0.04503315221617068","","",""
"833","0.04489805275952218","0.04489805275952217","0.04489805275952217","","",""
"834","0.04476335860124359","0.0447633586012436","0.0447633586012436","","",""
"835","0.04462906852543988","0.044629068525439866","0.044629068525439866","","",""
"836","0.044495181319863526","0.04449518131986355","0.04449518131986355","","",""
"837","0.04436169577590398","0.04436169577590396","0.04436169577590396","","",""
"838","0.044228610688576225","0.044228610688576246","0.044228610688576246","","",""
"839","0.04409592485651051","0.04409592485651052","0.04409592485651052","","",""
"840","0.04396363708194098","0.04396363708194099","0.04396363708194099","0.032656250000000005","0","0.16499999999999998"
"841","0.04383174617069518","0.043831746170695164","0.043831746170695164","","",""
"842","0.0437002509321831","0.04370025093218308","0.04370025093218308","","",""
"843","0.043569150179386534","0.04356915017938653","0.04356915017938653","","",""
"844","0.043438442728848344","0.043438442728848364","0.043438442728848364","","",""
"845","0.04330812740066182","0.04330812740066182","0.04330812740066182","","",""
"846","0.04317820301845984","0.04317820301845983","0.04317820301845983","","",""
"847","0.04304866840940446","0.04304866840940445","0.04304866840940445","","",""
"848","0.042919522404176264","0.04291952240417624","0.04291952240417624","","",""
"849","0.0427907638369637","0.042790763836963716","0.042790763836963716","","",""
"850","0.04266239154545282","0.04266239154545282","0.04266239154545282","0.032031250000000004","0","0.1675"
"851","0.042534404370816466","0.042534404370816466","0.042534404370816466","","",""
"852","0.04240680115770402","0.04240680115770402","0.04240680115770402","","",""
"853","0.04227958075423089","0.042279580754230904","0.042279580754230904","","",""
"854","0.0421527420119682","0.04215274201196821","0.04215274201196821","","",""
"855","0.04202628378593231","0.0420262837859323","0.0420262837859323","","",""
"856","0.0419002049345745","0.041900204934574505","0.041900204934574505","","",""
"857","0.041774504319770804","0.04177450431977078","0.04177450431977078","","",""
"858","0.041649180806811466","0.04164918080681147","0.04164918080681147","","",""
"859","0.04152423326439104","0.04152423326439104","0.04152423326439104","","",""
"860","0.041399660564597866","0.041399660564597866","0.041399660564597866","0.03156250000000001","0","0.1575"
"861","0.04127546158290407","0.04127546158290407","0.04127546158290407","","",""
"862","0.04115163519815535","0.04115163519815536","0.04115163519815536","","",""
"863","0.04102818029256092","0.04102818029256089","0.04102818029256089","","",""
"864","0.04090509575168321","0.040905095751683204","0.040905095751683204","","",""
"865","0.04078238046442816","0.040782380464428156","0.040782380464428156","","",""
"866","0.04066003332303489","0.04066003332303487","0.04066003332303487","","",""
"867","0.04053805322306578","0.040538053223065765","0.040538053223065765","","",""
"868","0.04041643906339654","0.040416439063396564","0.040416439063396564","","",""
"869","0.04029518974620638","0.04029518974620638","0.04029518974620638","","",""
"870","0.04017430417696776","0.040174304176967754","0.040174304176967754","0.029218750000000005","0","0.14250000000000002"
"871","0.040053781264436844","0.04005378126443685","0.04005378126443685","","",""
"872","0.03993361992064351","0.03993361992064354","0.03993361992064354","","",""
"873","0.03981381906088163","0.039813819060881606","0.039813819060881606","","",""
"874","0.039694377603698976","0.03969437760369896","0.03969437760369896","","",""
"875","0.03957529447088784","0.03957529447088787","0.03957529447088787","","",""
"876","0.03945656858747523","0.039456568587475205","0.039456568587475205","","",""
"877","0.039338198881712756","0.03933819888171278","0.03933819888171278","","",""
"878","0.039220184285067655","0.03922018428506764","0.03922018428506764","","",""
"879","0.03910252373221245","0.03910252373221244","0.03910252373221244","","",""
"880","0.0389852161610158","0.0389852161610158","0.0389852161610158","0.027812500000000004","0","0.13499999999999998"
"881","0.038868260512532775","0.038868260512532754","0.038868260512532754","","",""
"882","0.038751655730995156","0.038751655730995156","0.038751655730995156","","",""
"883","0.03863540076380215","0.03863540076380217","0.03863540076380217","","",""
"884","0.03851949456151074","0.03851949456151076","0.03851949456151076","","",""
"885","0.038403936077826224","0.03840393607782623","0.03840393607782623","","",""
"886","0.03828872426959274","0.038288724269592754","0.038288724269592754","","",""
"887","0.038173858096783975","0.038173858096783975","0.038173858096783975","","",""
"888","0.03805933652249361","0.038059336522493624","0.038059336522493624","","",""
"889","0.03794515851292613","0.037945158512926146","0.037945158512926146","","",""
"890","0.03783132303738735","0.037831323037387364","0.037831323037387364","0.028593750000000005","0","0.14"
"891","0.037717829068275185","0.0377178290682752","0.0377178290682752","","",""
"892","0.03760467558107038","0.037604675581070376","0.037604675581070376","","",""
"893","0.03749186155432716","0.03749186155432716","0.03749186155432716","","",""
"894","0.037379385969664176","0.03737938596966418","0.03737938596966418","","",""
"895","0.03726724781175517","0.03726724781175519","0.03726724781175519","","",""
"896","0.037155446068319914","0.03715544606831992","0.03715544606831992","","",""
"897","0.037043979730114966","0.03704397973011496","0.03704397973011496","","",""
"898","0.03693284779092462","0.036932847790924615","0.036932847790924615","","",""
"899","0.03682204924755184","0.03682204924755184","0.03682204924755184","","",""
"900","0.03671158309980918","0.03671158309980919","0.03671158309980919","0.02984375000000001","0","0.12500000000000003"
"901","0.03660144835050974","0.03660144835050976","0.03660144835050976","","",""
"902","0.036491644005458235","0.036491644005458235","0.036491644005458235","","",""
"903","0.036382169073441856","0.03638216907344186","0.03638216907344186","","",""
"904","0.03627302256622155","0.03627302256622154","0.03627302256622154","","",""
"905","0.03616420349852289","0.036164203498522875","0.036164203498522875","","",""
"906","0.03605571088802729","0.03605571088802731","0.03605571088802731","","",""
"907","0.035947543755363236","0.03594754375536323","0.03594754375536323","","",""
"908","0.03583970112409715","0.03583970112409714","0.03583970112409714","","",""
"909","0.03573218202072484","0.03573218202072485","0.03573218202072485","","",""
"910","0.03562498547466267","0.035624985474662675","0.035624985474662675","0.029687500000000006","0","0.125"
"911","0.035518110518238694","0.03551811051823869","0.03551811051823869","","",""
"912","0.03541155618668398","0.03541155618668397","0.03541155618668397","","",""
"913","0.035305321518123926","0.03530532151812392","0.03530532151812392","","",""
"914","0.03519940555356956","0.03519940555356955","0.03519940555356955","","",""
"915","0.03509380733690882","0.03509380733690884","0.03509380733690884","","",""
"916","0.0349885259148981","0.034988525914898115","0.034988525914898115","","",""
"917","0.034883560337153424","0.03488356033715342","0.03488356033715342","","",""
"918","0.03477890965614195","0.03477890965614196","0.03477890965614196","","",""
"919","0.03467457292717354","0.03467457292717353","0.03467457292717353","","",""
"920","0.034570549208392004","0.03457054920839201","0.03457054920839201","0.030156250000000006","0","0.11000000000000001"
"921","0.03446683756076684","0.034466837560766836","0.034466837560766836","","",""
"922","0.03436343704808453","0.03436343704808453","0.03436343704808453","","",""
"923","0.03426034673694026","0.03426034673694028","0.03426034673694028","","",""
"924","0.03415756569672945","0.03415756569672945","0.03415756569672945","","",""
"925","0.03405509299963926","0.03405509299963926","0.03405509299963926","","",""
"926","0.03395292772064033","0.03395292772064035","0.03395292772064035","","",""
"927","0.03385106893747843","0.033851068937478426","0.033851068937478426","","",""
"928","0.03374951573066599","0.033749515730665994","0.033749515730665994","","",""
"929","0.033648267183474016","0.033648267183473995","0.033648267183473995","","",""
"930","0.03354732238192359","0.033547322381923574","0.033547322381923574","0.0325","0","0.1325"
"931","0.03344668041477782","0.0334466804147778","0.0334466804147778","","",""
"932","0.03334634037353346","0.03334634037353347","0.03334634037353347","","",""
"933","0.033246301352412876","0.03324630135241287","0.03324630135241287","","",""
"934","0.03314656244835564","0.03314656244835563","0.03314656244835563","","",""
"935","0.03304712276101055","0.03304712276101056","0.03304712276101056","","",""
"936","0.03294798139272751","0.032947981392727525","0.032947981392727525","","",""
"937","0.032849137448549344","0.032849137448549344","0.032849137448549344","","",""
"938","0.0327505900362037","0.032750590036203696","0.032750590036203696","","",""
"939","0.03265233826609507","0.032652338266095086","0.032652338266095086","","",""
"940","0.03255438125129681","0.0325543812512968","0.0325543812512968","0.0315625","0","0.11750000000000001"
"941","0.032456718107542915","0.032456718107542915","0.032456718107542915","","",""
"942","0.03235934795322027","0.032359347953220284","0.032359347953220284","","",""
"943","0.032262269909360645","0.032262269909360625","0.032262269909360625","","",""
"944","0.032165483099632526","0.03216548309963254","0.03216548309963254","","",""
"945","0.03206898665033364","0.03206898665033364","0.03206898665033364","","",""
"946","0.031972779690382626","0.03197277969038264","0.03197277969038264","","",""
"947","0.03187686135131151","0.03187686135131149","0.03187686135131149","","",""
"948","0.03178123076725758","0.03178123076725756","0.03178123076725756","","",""
"949","0.03168588707495578","0.03168588707495578","0.03168588707495578","","",""
"950","0.03159082941373092","0.03159082941373091","0.03159082941373091","0.03156250000000001","0","0.11000000000000001"
"951","0.03149605692548973","0.03149605692548972","0.03149605692548972","","",""
"952","0.031401568754713234","0.031401568754713255","0.031401568754713255","","",""
"953","0.03130736404844913","0.03130736404844912","0.03130736404844912","","",""
"954","0.03121344195630378","0.03121344195630377","0.03121344195630377","","",""
"955","0.03111980163043486","0.03111980163043486","0.03111980163043486","","",""
"956","0.03102644222554355","0.031026442225543554","0.031026442225543554","","",""
"957","0.030933362898866935","0.030933362898866924","0.030933362898866924","","",""
"958","0.030840562810170332","0.030840562810170325","0.030840562810170325","","",""
"959","0.0307480411217398","0.030748041121739813","0.030748041121739813","","",""
"960","0.030655796998374608","0.030655796998374594","0.030655796998374594","0.030000000000000006","0","0.11250000000000002"
"961","0.03056382960737947","0.03056382960737947","0.03056382960737947","","",""
"962","0.030472138118557323","0.030472138118557333","0.030472138118557333","","",""
"963","0.030380721704201665","0.03038072170420166","0.03038072170420166","","",""
"964","0.03028957953908906","0.030289579539089055","0.030289579539089055","","",""
"965","0.030198710800471772","0.030198710800471786","0.030198710800471786","","",""
"966","0.030108114668070386","0.03010811466807037","0.03010811466807037","","",""
"967","0.030017790324066155","0.030017790324066162","0.030017790324066162","","",""
"968","0.02992773695309396","0.029927736953093965","0.029927736953093965","","",""
"969","0.029837953742234677","0.029837953742234684","0.029837953742234684","","",""
"970","0.02974843988100798","0.02974843988100798","0.02974843988100798","0.030000000000000002","0","0.12250000000000001"
"971","0.02965919456136494","0.029659194561364954","0.029659194561364954","","",""
"972","0.02957021697768085","0.02957021697768086","0.02957021697768086","","",""
"973","0.02948150632674783","0.029481506326747817","0.029481506326747817","","",""
"974","0.029393061807767573","0.029393061807767573","0.029393061807767573","","",""
"975","0.029304882622344278","0.02930488262234427","0.02930488262234427","","",""
"976","0.02921696797447725","0.02921696797447724","0.02921696797447724","","",""
"977","0.029129317070553808","0.029129317070553808","0.029129317070553808","","",""
"978","0.02904192911934215","0.029041929119342145","0.029041929119342145","","",""
"979","0.028954803331984115","0.02895480333198412","0.02895480333198412","","",""
"980","0.02886793892198817","0.028867938921988166","0.028867938921988166","0.031406250000000004","0","0.14750000000000002"
"981","0.028781335105222194","0.0287813351052222","0.0287813351052222","","",""
"982","0.028694991099906544","0.028694991099906534","0.028694991099906534","","",""
"983","0.028608906126606822","0.028608906126606815","0.028608906126606815","","",""
"984","0.028523079408226994","0.028523079408226994","0.028523079408226994","","",""
"985","0.0284375101700023","0.028437510170002313","0.028437510170002313","","",""
"986","0.028352197639492302","0.028352197639492305","0.028352197639492305","","",""
"987","0.02826714104657383","0.028267141046573827","0.028267141046573827","","",""
"988","0.028182339623434093","0.028182339623434107","0.028182339623434107","","",""
"989","0.0280977926045638","0.028097792604563805","0.028097792604563805","","",""
"990","0.028013499226750112","0.028013499226750112","0.028013499226750112","0.030781250000000007","0","0.14750000000000002"
"991","0.027929458729069857","0.02792945872906986","0.02792945872906986","","",""
"992","0.027845670352882653","0.02784567035288265","0.02784567035288265","","",""
"993","0.02776213334182399","0.027762133341824","0.027762133341824","","",""
"994","0.027678846941798528","0.027678846941798528","0.027678846941798528","","",""
"995","0.02759581040097314","0.02759581040097313","0.02759581040097313","","",""
"996","0.02751302296977021","0.027513022969770214","0.027513022969770214","","",""
"997","0.027430483900860895","0.027430483900860902","0.027430483900860902","","",""
"998","0.02734819244915832","0.02734819244915832","0.02734819244915832","","",""
"999","0.027266147871810843","0.027266147871810843","0.027266147871810843","","",""
"1000","0.02718434942819541","0.02718434942819541","0.02718434942819541","0.029218750000000005","0","0.1625"
"1001","0.02710279637991082","0.027102796379910823","0.027102796379910823","","",""
"1002","0.02702148799077109","0.02702148799077109","0.02702148799077109","","",""
"1003","0.026940423526798773","0.026940423526798776","0.026940423526798776","","",""
"1004","0.026859602256218383","0.02685960225621838","0.02685960225621838","","",""
"1005","0.026779023449449716","0.026779023449449723","0.026779023449449723","","",""
"1006","0.026698686379101378","0.026698686379101375","0.026698686379101375","","",""
"1007","0.026618590319964063","0.02661859031996407","0.02661859031996407","","",""
"1008","0.026538734549004173","0.026538734549004177","0.026538734549004177","","",""
"1009","0.026459118345357177","0.026459118345357163","0.026459118345357163","","",""
"1010","0.026379740990321098","0.02637974099032109","0.02637974099032109","0.0303125","0","0.18"
"1011","0.02630060176735012","0.026300601767350128","0.026300601767350128","","",""
"1012","0.02622169996204808","0.026221699962048078","0.026221699962048078","","",""
"1013","0.02614303486216195","0.026143034862161935","0.026143034862161935","","",""
"1014","0.02606460575757545","0.026064605757575448","0.026064605757575448","","",""
"1015","0.025986411940302715","0.025986411940302722","0.025986411940302722","","",""
"1016","0.025908452704481822","0.025908452704481815","0.025908452704481815","","",""
"1017","0.025830727346368373","0.02583072734636837","0.02583072734636837","","",""
"1018","0.02575323516432926","0.025753235164329265","0.025753235164329265","","",""
"1019","0.025675975458836268","0.025675975458836278","0.025675975458836278","","",""
"1020","0.02559894753245977","0.025598947532459768","0.025598947532459768","0.030624999999999996","0","0.1775"
"1021","0.0255221506898624","0.02552215068986239","0.02552215068986239","","",""
"1022","0.025445584237792796","0.025445584237792803","0.025445584237792803","","",""
"1023","0.025369247485079415","0.025369247485079426","0.025369247485079426","","",""
"1024","0.02529313974262419","0.025293139742624187","0.025293139742624187","","",""
"1025","0.025217260323396325","0.025217260323396315","0.025217260323396315","","",""
"1026","0.02514160854242613","0.025141608542426128","0.025141608542426128","","",""
"1027","0.025066183716798852","0.02506618371679885","0.02506618371679885","","",""
"1028","0.024990985165648457","0.02499098516564845","0.02499098516564845","","",""
"1029","0.024916012210151498","0.024916012210151505","0.024916012210151505","","",""
"1030","0.024841264173521057","0.02484126417352105","0.02484126417352105","0.0303125","0","0.185"
"1031","0.024766740381000477","0.024766740381000487","0.024766740381000487","","",""
"1032","0.024692440159857495","0.024692440159857484","0.024692440159857484","","",""
"1033","0.02461836283937791","0.024618362839377912","0.024618362839377912","","",""
"1034","0.02454450775085977","0.024544507750859777","0.024544507750859777","","",""
"1035","0.02447087422760719","0.024470874227607197","0.024470874227607197","","",""
"1036","0.024397461604924384","0.024397461604924377","0.024397461604924377","","",""
"1037","0.024324269220109603","0.024324269220109603","0.024324269220109603","","",""
"1038","0.024251296412449275","0.024251296412449275","0.024251296412449275","","",""
"1039","0.024178542523211933","0.024178542523211926","0.024178542523211926","","",""
"1040","0.024106006895642292","0.02410600689564229","0.02410600689564229","0.030000000000000002","0","0.1825"
"1041","0.02403368887495537","0.024033688874955363","0.024033688874955363","","",""
"1042","0.023961587808330506","0.023961587808330496","0.023961587808330496","","",""
"1043","0.023889703044905505","0.023889703044905505","0.023889703044905505","","",""
"1044","0.023818033935770797","0.02381803393577079","0.02381803393577079","","",""
"1045","0.023746579833963485","0.02374657983396348","0.02374657983396348","","",""
"1046","0.02367534009446159","0.023675340094461587","0.023675340094461587","","",""
"1047","0.023604314074178193","0.023604314074178203","0.023604314074178203","","",""
"1048","0.023533501131955677","0.023533501131955667","0.023533501131955667","","",""
"1049","0.02346290062855981","0.0234629006285598","0.0234629006285598","","",""
"1050","0.023392511926674128","0.02339251192667412","0.02339251192667412","0.0290625","0","0.16749999999999998"
"1051","0.0233223343908941","0.0233223343908941","0.0233223343908941","","",""
"1052","0.02325236738772141","0.023252367387721417","0.023252367387721417","","",""
"1053","0.023182610285558247","0.023182610285558253","0.023182610285558253","","",""
"1054","0.023113062454701575","0.02311306245470158","0.02311306245470158","","",""
"1055","0.023043723267337488","0.023043723267337474","0.023043723267337474","","",""
"1056","0.022974592097535454","0.02297459209753546","0.02297459209753546","","",""
"1057","0.022905668321242856","0.022905668321242856","0.022905668321242856","","",""
"1058","0.02283695131627912","0.022836951316279126","0.022836951316279126","","",""
"1059","0.02276844046233029","0.02276844046233029","0.02276844046233029","","",""
"1060","0.02270013514094331","0.0227001351409433","0.0227001351409433","0.027343750000000003","0","0.17"
"1061","0.02263203473552046","0.02263203473552047","0.02263203473552047","","",""
"1062","0.022564138631313905","0.02256413863131391","0.02256413863131391","","",""
"1063","0.022496446215419966","0.022496446215419966","0.022496446215419966","","",""
"1064","0.022428956876773706","0.022428956876773706","0.022428956876773706","","",""
"1065","0.022361670006143378","0.022361670006143385","0.022361670006143385","","",""
"1066","0.022294584996124963","0.022294584996124956","0.022294584996124956","","",""
"1067","0.022227701241136585","0.022227701241136582","0.022227701241136582","","",""
"1068","0.022161018137413172","0.022161018137413172","0.022161018137413172","","",""
"1069","0.022094535083000924","0.02209453508300093","0.02209453508300093","","",""
"1070","0.022028251477751934","0.022028251477751927","0.022028251477751927","0.027656250000000004","0","0.17250000000000001"
"1071","0.021962166723318674","0.02196216672331867","0.02196216672331867","","",""
"1072","0.021896280223148715","0.021896280223148715","0.021896280223148715","","",""
"1073","0.021830591382479277","0.02183059138247927","0.02183059138247927","","",""
"1074","0.021765099608331836","0.021765099608331832","0.021765099608331832","","",""
"1075","0.02169980430950684","0.021699804309506836","0.021699804309506836","","",""
"1076","0.021634704896578316","0.021634704896578316","0.021634704896578316","","",""
"1077","0.021569800781888582","0.021569800781888582","0.021569800781888582","","",""
"1078","0.021505091379542925","0.021505091379542915","0.021505091379542915","","",""
"1079","0.021440576105404285","0.021440576105404285","0.021440576105404285","","",""
"1080","0.02137625437708807","0.021376254377088073","0.021376254377088073","0.026562500000000003","0","0.17250000000000001"
"1081","0.021312125613956803","0.02131212561395681","0.02131212561395681","","",""
"1082","0.021248189237114926","0.02124818923711494","0.02124818923711494","","",""
"1083","0.0211844446694036","0.021184444669403595","0.021184444669403595","","",""
"1084","0.021120891335395395","0.021120891335395384","0.021120891335395384","","",""
"1085","0.02105752866138921","0.0210575286613892","0.0210575286613892","","",""
"1086","0.02099435607540502","0.02099435607540503","0.02099435607540503","","",""
"1087","0.02093137300717883","0.020931373007178816","0.020931373007178816","","",""
"1088","0.020868578888157283","0.02086857888815728","0.02086857888815728","","",""
"1089","0.0208059731514928","0.020805973151492806","0.020805973151492806","","",""
"1090","0.020743555232038316","0.020743555232038326","0.020743555232038326","0.02375","0","0.14749999999999996"
"1091","0.0206813245663422","0.02068132456634221","0.02068132456634221","","",""
"1092","0.020619280592643178","0.020619280592643185","0.020619280592643185","","",""
"1093","0.020557422750865254","0.020557422750865254","0.020557422750865254","","",""
"1094","0.020495750482612655","0.020495750482612658","0.020495750482612658","","",""
"1095","0.02043426323116482","0.02043426323116482","0.02043426323116482","","",""
"1096","0.020372960441471313","0.020372960441471327","0.020372960441471327","","",""
"1097","0.020311841560146923","0.020311841560146912","0.020311841560146912","","",""
"1098","0.020250906035466473","0.020250906035466473","0.020250906035466473","","",""
"1099","0.020190153317360075","0.020190153317360075","0.020190153317360075","","",""
"1100","0.020129582857408","0.020129582857407995","0.020129582857407995","0.021249999999999998","0","0.15999999999999998"
"1101","0.020069194108835783","0.020069194108835772","0.020069194108835772","","",""
"1102","0.020008986526509273","0.020008986526509266","0.020008986526509266","","",""
"1103","0.019948959566929728","0.019948959566929738","0.019948959566929738","","",""
"1104","0.019889112688228957","0.01988911268822895","0.01988911268822895","","",""
"1105","0.019829445350164274","0.019829445350164263","0.019829445350164263","","",""
"1106","0.01976995701411377","0.01976995701411377","0.01976995701411377","","",""
"1107","0.019710647143071417","0.019710647143071428","0.019710647143071428","","",""
"1108","0.019651515201642215","0.019651515201642215","0.019651515201642215","","",""
"1109","0.019592560656037303","0.01959256065603729","0.01959256065603729","","",""
"1110","0.019533782974069172","0.019533782974069176","0.019533782974069176","0.022031250000000002","0","0.175"
"1111","0.019475181625146956","0.019475181625146967","0.019475181625146967","","",""
"1112","0.019416756080271533","0.019416756080271526","0.019416756080271526","","",""
"1113","0.019358505812030705","0.01935850581203071","0.01935850581203071","","",""
"1114","0.01930043029459461","0.01930043029459462","0.01930043029459462","","",""
"1115","0.01924252900371083","0.019242529003710835","0.019242529003710835","","",""
"1116","0.019184801416699704","0.019184801416699704","0.019184801416699704","","",""
"1117","0.019127247012449607","0.019127247012449604","0.019127247012449604","","",""
"1118","0.01906986527141225","0.019069865271412256","0.019069865271412256","","",""
"1119","0.019012655675598015","0.01901265567559802","0.01901265567559802","","",""
"1120","0.018955617708571234","0.018955617708571224","0.018955617708571224","0.021562500000000002","0","0.175"
"1121","0.01889875085544551","0.01889875085544551","0.01889875085544551","","",""
"1122","0.018842054602879174","0.01884205460287917","0.01884205460287917","","",""
"1123","0.01878552843907054","0.018785528439070533","0.018785528439070533","","",""
"1124","0.01872917185375333","0.01872917185375332","0.01872917185375332","","",""
"1125","0.018672984338192068","0.01867298433819206","0.01867298433819206","","",""
"1126","0.018616965385177486","0.018616965385177486","0.018616965385177486","","",""
"1127","0.018561114489021965","0.018561114489021955","0.018561114489021955","","",""
"1128","0.018505431145554897","0.01850543114555489","0.01850543114555489","","",""
"1129","0.018449914852118224","0.018449914852118224","0.018449914852118224","","",""
"1130","0.018394565107561874","0.01839456510756187","0.01839456510756187","0.019218750000000003","0","0.15"
"1131","0.01833938141223918","0.018339381412239186","0.018339381412239186","","",""
"1132","0.018284363268002476","0.01828436326800247","0.01828436326800247","","",""
"1133","0.01822951017819846","0.01822951017819846","0.01822951017819846","","",""
"1134","0.01817482164766387","0.018174821647663864","0.018174821647663864","","",""
"1135","0.01812029718272088","0.018120297182720874","0.018120297182720874","","",""
"1136","0.018065936291172705","0.018065936291172712","0.018065936291172712","","",""
"1137","0.018011738482299196","0.018011738482299193","0.018011738482299193","","",""
"1138","0.017957703266852306","0.017957703266852296","0.017957703266852296","","",""
"1139","0.01790383015705173","0.01790383015705174","0.01790383015705174","","",""
"1140","0.01785011866658059","0.017850118666580584","0.017850118666580584","0.02125","0","0.16"
"1141","0.017796568310580848","0.01779656831058084","0.01779656831058084","","",""
"1142","0.01774317860564911","0.0177431786056491","0.0177431786056491","","",""
"1143","0.017689949069832143","0.01768994906983215","0.01768994906983215","","",""
"1144","0.01763687922262265","0.017636879222622654","0.017636879222622654","","",""
"1145","0.01758396858495479","0.017583968584954784","0.017583968584954784","","",""
"1146","0.01753121667919993","0.01753121667919992","0.01753121667919992","","",""
"1147","0.017478623029162314","0.01747862302916232","0.01747862302916232","","",""
"1148","0.017426187160074828","0.017426187160074835","0.017426187160074835","","",""
"1149","0.01737390859859461","0.01737390859859461","0.01737390859859461","","",""
"1150","0.017321786872798835","0.017321786872798825","0.017321786872798825","0.021718750000000005","0","0.16"
"1151","0.017269821512180428","0.017269821512180428","0.017269821512180428","","",""
"1152","0.01721801204764389","0.017218012047643887","0.017218012047643887","","",""
"1153","0.017166358011500956","0.017166358011500956","0.017166358011500956","","",""
"1154","0.017114858937466452","0.017114858937466452","0.017114858937466452","","",""
"1155","0.01706351436065406","0.017063514360654054","0.017063514360654054","","",""
"1156","0.0170123238175721","0.017012323817572093","0.017012323817572093","","",""
"1157","0.016961286846119365","0.016961286846119375","0.016961286846119375","","",""
"1158","0.016910402985581014","0.016910402985581018","0.016910402985581018","","",""
"1159","0.016859671776624282","0.016859671776624275","0.016859671776624275","","",""
"1160","0.0168090927612944","0.016809092761294404","0.016809092761294404","0.02140625000000001","0","0.15500000000000003"
"1161","0.016758665483010523","0.01675866548301052","0.01675866548301052","","",""
"1162","0.01670838948656149","0.016708389486561486","0.016708389486561486","","",""
"1163","0.0166582643181018","0.0166582643181018","0.0166582643181018","","",""
"1164","0.016608289525147493","0.016608289525147497","0.016608289525147497","","",""
"1165","0.016558464656572066","0.016558464656572056","0.016558464656572056","","",""
"1166","0.01650878926260235","0.01650878926260234","0.01650878926260234","","",""
"1167","0.01645926289481453","0.01645926289481453","0.01645926289481453","","",""
"1168","0.01640988510613008","0.016409885106130086","0.016409885106130086","","",""
"1169","0.01636065545081169","0.016360655450811695","0.016360655450811695","","",""
"1170","0.01631157348445927","0.01631157348445926","0.01631157348445926","0.023125000000000007","0","0.17750000000000002"
"1171","0.01626263876400589","0.016262638764005882","0.016262638764005882","","",""
"1172","0.01621385084771387","0.016213850847713866","0.016213850847713866","","",""
"1173","0.01616520929517073","0.016165209295170724","0.016165209295170724","","",""
"1174","0.016116713667285214","0.01611671366728521","0.01611671366728521","","",""
"1175","0.016068363526283363","0.016068363526283356","0.016068363526283356","","",""
"1176","0.0160201584357045","0.016020158435704507","0.016020158435704507","","",""
"1177","0.015972097960397395","0.015972097960397395","0.015972097960397395","","",""
"1178","0.01592418166651621","0.015924181666516202","0.015924181666516202","","",""
"1179","0.015876409121516662","0.015876409121516655","0.015876409121516655","","",""
"1180","0.015828779894152104","0.015828779894152104","0.015828779894152104","0.02140625000000001","0","0.15250000000000002"
