"Step","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate__MIN","conbandit_combi1_0__5820__2025-06-17_16-53 - exploration_rate__MAX","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate__MIN","conbandit_combi1_0__7324__2025-06-17_16-52 - exploration_rate__MAX","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate__MIN","conbandit_combi1_0__6341__2025-06-17_16-51 - exploration_rate__MAX"
"218","0.26657061712209257","0.26657061712209257","0.26657061712209257","0.31354838709677474","0.31354838709677474","0.31354838709677474","0.2686841055419701","0.2686841055419701","0.2686841055419701"
"219","0.2657709052707263","0.2657709052707263","0.2657709052707263","0.3122580645161296","0.3122580645161296","0.3122580645161296","0.2678780532253442","0.2678780532253442","0.2678780532253442"
"220","0.2649735925549141","0.2649735925549141","0.2649735925549141","0.31096774193548443","0.31096774193548443","0.31096774193548443","0.26707441906566814","0.26707441906566814","0.26707441906566814"
"221","0.26417867177724935","0.26417867177724935","0.26417867177724935","0.3096774193548393","0.3096774193548393","0.3096774193548393","0.26627319580847114","0.26627319580847114","0.26627319580847114"
"222","0.2633861357619176","0.2633861357619176","0.2633861357619176","0.3083870967741941","0.3083870967741941","0.3083870967741941","0.26547437622104575","0.26547437622104575","0.26547437622104575"
"223","0.26259597735463186","0.26259597735463186","0.26259597735463186","0.30709677419354897","0.30709677419354897","0.30709677419354897","0.2646779530923826","0.2646779530923826","0.2646779530923826"
"224","0.26180818942256795","0.26180818942256795","0.26180818942256795","0.3058064516129038","0.3058064516129038","0.3058064516129038","0.2638839192331055","0.2638839192331055","0.2638839192331055"
"225","0.26102276485430026","0.26102276485430026","0.26102276485430026","0.30451612903225866","0.30451612903225866","0.30451612903225866","0.2630922674754062","0.2630922674754062","0.2630922674754062"
"226","0.26023969655973733","0.26023969655973733","0.26023969655973733","0.3032258064516135","0.3032258064516135","0.3032258064516135","0.26230299067297996","0.26230299067297996","0.26230299067297996"
"227","0.25945897747005814","0.25945897747005814","0.25945897747005814","0.30193548387096836","0.30193548387096836","0.30193548387096836","0.261516081700961","0.261516081700961","0.261516081700961"
"228","0.25868060053764796","0.25868060053764796","0.25868060053764796","0.3006451612903232","0.3006451612903232","0.3006451612903232","0.26073153345585814","0.26073153345585814","0.26073153345585814"
"229","0.257904558736035","0.257904558736035","0.257904558736035","0.29935483870967805","0.29935483870967805","0.29935483870967805","0.25994933885549054","0.25994933885549054","0.25994933885549054"
"230","0.2571308450598269","0.2571308450598269","0.2571308450598269","0.2980645161290329","0.2980645161290329","0.2980645161290329","0.25916949083892404","0.25916949083892404","0.25916949083892404"
"231","0.2563594525246474","0.2563594525246474","0.2563594525246474","0.29677419354838774","0.29677419354838774","0.29677419354838774","0.25839198236640726","0.25839198236640726","0.25839198236640726"
"232","0.2555903741670735","0.2555903741670735","0.2555903741670735","0.2954838709677426","0.2954838709677426","0.2954838709677426","0.257616806419308","0.257616806419308","0.257616806419308"
"233","0.25482360304457224","0.25482360304457224","0.25482360304457224","0.29419354838709744","0.29419354838709744","0.29419354838709744","0.2568439560000501","0.2568439560000501","0.2568439560000501"
"234","0.2540591322354385","0.2540591322354385","0.2540591322354385","0.2929032258064523","0.2929032258064523","0.2929032258064523","0.25607342413205","0.25607342413205","0.25607342413205"
"235","0.2532969548387322","0.2532969548387322","0.2532969548387322","0.29161290322580713","0.29161290322580713","0.29161290322580713","0.25530520385965383","0.25530520385965383","0.25530520385965383"
"236","0.252537063974216","0.252537063974216","0.252537063974216","0.290322580645162","0.290322580645162","0.290322580645162","0.25453928824807487","0.25453928824807487","0.25453928824807487"
"237","0.25177945278229336","0.25177945278229336","0.25177945278229336","0.2890322580645168","0.2890322580645168","0.2890322580645168","0.25377567038333065","0.25377567038333065","0.25377567038333065"
"238","0.25102411442394645","0.25102411442394645","0.25102411442394645","0.28774193548387167","0.28774193548387167","0.28774193548387167","0.25301434337218065","0.25301434337218065","0.25301434337218065"
"239","0.25027104208067463","0.25027104208067463","0.25027104208067463","0.2864516129032265","0.2864516129032265","0.2864516129032265","0.2522553003420641","0.2522553003420641","0.2522553003420641"
"240","0.2495202289544326","0.2495202289544326","0.2495202289544326","0.28516129032258136","0.28516129032258136","0.28516129032258136","0.2514985344410379","0.2514985344410379","0.2514985344410379"
"241","0.2487716682675693","0.2487716682675693","0.2487716682675693","0.2838709677419362","0.2838709677419362","0.2838709677419362","0.2507440388377148","0.2507440388377148","0.2507440388377148"
"242","0.2480253532627666","0.2480253532627666","0.2480253532627666","0.28258064516129106","0.28258064516129106","0.28258064516129106","0.24999180672120164","0.24999180672120164","0.24999180672120164"
"243","0.2472812772029783","0.2472812772029783","0.2472812772029783","0.2812903225806459","0.2812903225806459","0.2812903225806459","0.24924183130103802","0.24924183130103802","0.24924183130103802"
"244","0.24653943337136935","0.24653943337136935","0.24653943337136935","0.28000000000000075","0.28000000000000075","0.28000000000000075","0.2484941058071349","0.2484941058071349","0.2484941058071349"
"245","0.24579981507125526","0.24579981507125526","0.24579981507125526","0.2787096774193556","0.2787096774193556","0.2787096774193556","0.2477486234897135","0.2477486234897135","0.2477486234897135"
"246","0.2450624156260415","0.2450624156260415","0.2450624156260415","0.27741935483871044","0.27741935483871044","0.27741935483871044","0.24700537761924435","0.24700537761924435","0.24700537761924435"
"247","0.24432722837916337","0.24432722837916337","0.24432722837916337","0.2761290322580653","0.2761290322580653","0.2761290322580653","0.2462643614863866","0.2462643614863866","0.2462643614863866"
"248","0.24359424669402588","0.24359424669402588","0.24359424669402588","0.27483870967742013","0.27483870967742013","0.27483870967742013","0.24552556840192746","0.24552556840192746","0.24552556840192746"
"249","0.2428634639539438","0.2428634639539438","0.2428634639539438","0.273548387096775","0.273548387096775","0.273548387096775","0.2447889916967217","0.2447889916967217","0.2447889916967217"
"250","0.24213487356208196","0.24213487356208196","0.24213487356208196","0.2722580645161298","0.2722580645161298","0.2722580645161298","0.24405462472163153","0.24405462472163153","0.24405462472163153"
"251","0.24140846894139573","0.24140846894139573","0.24140846894139573","0.2709677419354847","0.2709677419354847","0.2709677419354847","0.24332246084746664","0.24332246084746664","0.24332246084746664"
"252","0.24068424353457155","0.24068424353457155","0.24068424353457155","0.2696774193548395","0.2696774193548395","0.2696774193548395","0.24259249346492423","0.24259249346492423","0.24259249346492423"
"253","0.23996219080396783","0.23996219080396783","0.23996219080396783","0.26838709677419437","0.26838709677419437","0.26838709677419437","0.24186471598452947","0.24186471598452947","0.24186471598452947"
"254","0.23924230423155593","0.23924230423155593","0.23924230423155593","0.2670967741935492","0.2670967741935492","0.2670967741935492","0.24113912183657588","0.24113912183657588","0.24113912183657588"
"255","0.23852457731886126","0.23852457731886126","0.23852457731886126","0.26580645161290406","0.26580645161290406","0.26580645161290406","0.24041570447106614","0.24041570447106614","0.24041570447106614"
"256","0.23780900358690468","0.23780900358690468","0.23780900358690468","0.2645161290322589","0.2645161290322589","0.2645161290322589","0.23969445735765293","0.23969445735765293","0.23969445735765293"
"257","0.23709557657614397","0.23709557657614397","0.23709557657614397","0.26322580645161375","0.26322580645161375","0.26322580645161375","0.23897537398557997","0.23897537398557997","0.23897537398557997"
"258","0.23638428984641555","0.23638428984641555","0.23638428984641555","0.2619354838709686","0.2619354838709686","0.2619354838709686","0.23825844786362324","0.23825844786362324","0.23825844786362324"
"259","0.2356751369768763","0.2356751369768763","0.2356751369768763","0.26064516129032345","0.26064516129032345","0.26064516129032345","0.23754367252003236","0.23754367252003236","0.23754367252003236"
"260","0.2349681115659457","0.2349681115659457","0.2349681115659457","0.2593548387096783","0.2593548387096783","0.2593548387096783","0.23683104150247225","0.23683104150247225","0.23683104150247225"
"261","0.23426320723124786","0.23426320723124786","0.23426320723124786","0.25806451612903314","0.25806451612903314","0.25806451612903314","0.23612054837796484","0.23612054837796484","0.23612054837796484"
"262","0.23356041760955412","0.23356041760955412","0.23356041760955412","0.256774193548388","0.256774193548388","0.256774193548388","0.23541218673283096","0.23541218673283096","0.23541218673283096"
"263","0.23285973635672547","0.23285973635672547","0.23285973635672547","0.25548387096774283","0.25548387096774283","0.25548387096774283","0.23470595017263246","0.23470595017263246","0.23470595017263246"
"264","0.23216115714765528","0.23216115714765528","0.23216115714765528","0.2541935483870977","0.2541935483870977","0.2541935483870977","0.23400183232211455","0.23400183232211455","0.23400183232211455"
"265","0.23146467367621232","0.23146467367621232","0.23146467367621232","0.2529032258064525","0.2529032258064525","0.2529032258064525","0.23329982682514822","0.23329982682514822","0.23329982682514822"
"266","0.23077027965518368","0.23077027965518368","0.23077027965518368","0.25161290322580737","0.25161290322580737","0.25161290322580737","0.23259992734467277","0.23259992734467277","0.23259992734467277"
"267","0.23007796881621811","0.23007796881621811","0.23007796881621811","0.2503225806451622","0.2503225806451622","0.2503225806451622","0.23190212756263875","0.23190212756263875","0.23190212756263875"
"268","0.22938773490976946","0.22938773490976946","0.22938773490976946","0.24903225806451706","0.24903225806451706","0.24903225806451706","0.23120642117995083","0.23120642117995083","0.23120642117995083"
"269","0.22869957170504016","0.22869957170504016","0.22869957170504016","0.2477419354838719","0.2477419354838719","0.2477419354838719","0.23051280191641096","0.23051280191641096","0.23051280191641096"
"270","0.22801347298992503","0.22801347298992503","0.22801347298992503","0.24645161290322676","0.24645161290322676","0.24645161290322676","0.22982126351066173","0.22982126351066173","0.22982126351066173"
"271","0.22732943257095525","0.22732943257095525","0.22732943257095525","0.2451612903225816","0.2451612903225816","0.2451612903225816","0.22913179972012976","0.22913179972012976","0.22913179972012976"
"272","0.22664744427324238","0.22664744427324238","0.22664744427324238","0.24387096774193645","0.24387096774193645","0.24387096774193645","0.22844440432096938","0.22844440432096938","0.22844440432096938"
"273","0.22596750194042264","0.22596750194042264","0.22596750194042264","0.2425806451612913","0.2425806451612913","0.2425806451612913","0.22775907110800647","0.22775907110800647","0.22775907110800647"
"274","0.22528959943460136","0.22528959943460136","0.22528959943460136","0.24129032258064614","0.24129032258064614","0.24129032258064614","0.22707579389468247","0.22707579389468247","0.22707579389468247"
"275","0.22461373063629755","0.22461373063629755","0.22461373063629755","0.240000000000001","0.240000000000001","0.240000000000001","0.2263945665129984","0.2263945665129984","0.2263945665129984"
"276","0.22393988944438867","0.22393988944438867","0.22393988944438867","0.23870967741935584","0.23870967741935584","0.23870967741935584","0.22571538281345943","0.22571538281345943","0.22571538281345943"
"277","0.2232680697760555","0.2232680697760555","0.2232680697760555","0.23741935483871068","0.23741935483871068","0.23741935483871068","0.22503823666501904","0.22503823666501904","0.22503823666501904"
"278","0.22259826556672735","0.22259826556672735","0.22259826556672735","0.23612903225806553","0.23612903225806553","0.23612903225806553","0.22436312195502398","0.22436312195502398","0.22436312195502398"
"279","0.22193047077002717","0.22193047077002717","0.22193047077002717","0.23483870967742038","0.23483870967742038","0.23483870967742038","0.2236900325891589","0.2236900325891589","0.2236900325891589"
"280","0.2212646793577171","0.2212646793577171","0.2212646793577171","0.23354838709677522","0.23354838709677522","0.23354838709677522","0.22301896249139141","0.22301896249139141","0.22301896249139141"
"281","0.22060088531964395","0.22060088531964395","0.22060088531964395","0.23225806451613007","0.23225806451613007","0.23225806451613007","0.22234990560391724","0.22234990560391724","0.22234990560391724"
"282","0.219939082663685","0.219939082663685","0.219939082663685","0.23096774193548492","0.23096774193548492","0.23096774193548492","0.22168285588710548","0.22168285588710548","0.22168285588710548"
"283","0.21927926541569395","0.21927926541569395","0.21927926541569395","0.22967741935483976","0.22967741935483976","0.22967741935483976","0.22101780731944418","0.22101780731944418","0.22101780731944418"
"284","0.21862142761944686","0.21862142761944686","0.21862142761944686","0.2283870967741946","0.2283870967741946","0.2283870967741946","0.22035475389748585","0.22035475389748585","0.22035475389748585"
"285","0.2179655633365885","0.2179655633365885","0.2179655633365885","0.22709677419354946","0.22709677419354946","0.22709677419354946","0.2196936896357934","0.2196936896357934","0.2196936896357934"
"286","0.21731166664657875","0.21731166664657875","0.21731166664657875","0.2258064516129043","0.2258064516129043","0.2258064516129043","0.219034608566886","0.219034608566886","0.219034608566886"
"287","0.21665973164663901","0.21665973164663901","0.21665973164663901","0.22451612903225915","0.22451612903225915","0.22451612903225915","0.21837750474118534","0.21837750474118534","0.21837750474118534"
"288","0.2160097524516991","0.2160097524516991","0.2160097524516991","0.223225806451614","0.223225806451614","0.223225806451614","0.21772237222696178","0.21772237222696178","0.21772237222696178"
"289","0.215361723194344","0.215361723194344","0.215361723194344","0.22193548387096884","0.22193548387096884","0.22193548387096884","0.21706920511028088","0.21706920511028088","0.21706920511028088"
"290","0.21471563802476096","0.21471563802476096","0.21471563802476096","0.2206451612903237","0.2206451612903237","0.2206451612903237","0.21641799749495003","0.21641799749495003","0.21641799749495003"
"291","0.21407149111068668","0.21407149111068668","0.21407149111068668","0.21935483870967853","0.21935483870967853","0.21935483870967853","0.21576874350246517","0.21576874350246517","0.21576874350246517"
"292","0.21342927663735461","0.21342927663735461","0.21342927663735461","0.21806451612903338","0.21806451612903338","0.21806451612903338","0.21512143727195776","0.21512143727195776","0.21512143727195776"
"293","0.21278898880744254","0.21278898880744254","0.21278898880744254","0.21677419354838823","0.21677419354838823","0.21677419354838823","0.2144760729601419","0.2144760729601419","0.2144760729601419"
"294","0.2121506218410202","0.2121506218410202","0.2121506218410202","0.21548387096774307","0.21548387096774307","0.21548387096774307","0.21383264474126149","0.21383264474126149","0.21383264474126149"
"295","0.21151416997549716","0.21151416997549716","0.21151416997549716","0.21419354838709792","0.21419354838709792","0.21419354838709792","0.2131911468070377","0.2131911468070377","0.2131911468070377"
"296","0.21087962746557065","0.21087962746557065","0.21087962746557065","0.21290322580645277","0.21290322580645277","0.21290322580645277","0.2125515733666166","0.2125515733666166","0.2125515733666166"
"297","0.21024698858317395","0.21024698858317395","0.21024698858317395","0.2116129032258076","0.2116129032258076","0.2116129032258076","0.21191391864651674","0.21191391864651674","0.21191391864651674"
"298","0.20961624761742442","0.20961624761742442","0.20961624761742442","0.21032258064516246","0.21032258064516246","0.21032258064516246","0.21127817689057718","0.21127817689057718","0.21127817689057718"
"299","0.20898739887457216","0.20898739887457216","0.20898739887457216","0.2090322580645173","0.2090322580645173","0.2090322580645173","0.21064434235990545","0.21064434235990545","0.21064434235990545"
"300","0.20836043667794843","0.20836043667794843","0.20836043667794843","0.20774193548387215","0.20774193548387215","0.20774193548387215","0.21001240933282572","0.21001240933282572","0.21001240933282572"
"301","0.20773535536791457","0.20773535536791457","0.20773535536791457","0.206451612903227","0.206451612903227","0.206451612903227","0.20938237210482724","0.20938237210482724","0.20938237210482724"
"302","0.20711214930181082","0.20711214930181082","0.20711214930181082","0.20516129032258185","0.20516129032258185","0.20516129032258185","0.20875422498851276","0.20875422498851276","0.20875422498851276"
"303","0.2064908128539054","0.2064908128539054","0.2064908128539054","0.2038709677419367","0.2038709677419367","0.2038709677419367","0.20812796231354722","0.20812796231354722","0.20812796231354722"
"304","0.20587134041534366","0.20587134041534366","0.20587134041534366","0.20258064516129154","0.20258064516129154","0.20258064516129154","0.20750357842660658","0.20750357842660658","0.20750357842660658"
"305","0.20525372639409764","0.20525372639409764","0.20525372639409764","0.20129032258064639","0.20129032258064639","0.20129032258064639","0.20688106769132675","0.20688106769132675","0.20688106769132675"
"306","0.20463796521491534","0.20463796521491534","0.20463796521491534","0.20000000000000123","0.20000000000000123","0.20000000000000123","0.20626042448825277","0.20626042448825277","0.20626042448825277"
"307","0.2040240513192706","0.2040240513192706","0.2040240513192706","0.19870967741935608","0.19870967741935608","0.19870967741935608","0.205641643214788","0.205641643214788","0.205641643214788"
"308","0.20341197916531278","0.20341197916531278","0.20341197916531278","0.19741935483871093","0.19741935483871093","0.19741935483871093","0.20502471828514365","0.20502471828514365","0.20502471828514365"
"309","0.20280174322781686","0.20280174322781686","0.20280174322781686","0.19612903225806577","0.19612903225806577","0.19612903225806577","0.20440964413028823","0.20440964413028823","0.20440964413028823"
