"Step","noisy_net: false - exploration_rate","noisy_net: false - exploration_rate__MIN","noisy_net: false - exploration_rate__MAX"
"902","0.08233560940276402","0.08233560940276403","0.08233560940276403"
"903","0.08217093818395856","0.0821709381839585","0.0821709381839585"
"904","0.08200659630759062","0.08200659630759058","0.08200659630759058"
"905","0.0818425831149754","0.0818425831149754","0.0818425831149754"
"906","0.08167889794874544","0.08167889794874544","0.08167889794874544"
"907","0.08151554015284795","0.08151554015284795","0.08151554015284795"
"908","0.08135250907254223","0.08135250907254225","0.08135250907254225"
"909","0.08118980405439717","0.08118980405439717","0.08118980405439717"
"910","0.08102742444628838","0.08102742444628838","0.08102742444628838"
"911","0.08086536959739582","0.0808653695973958","0.0808653695973958"
"912","0.08070363885820103","0.08070363885820102","0.08070363885820102"
"913","0.08054223158048461","0.08054223158048461","0.08054223158048461"
"914","0.08038114711732368","0.08038114711732364","0.08038114711732364"
"915","0.08022038482308899","0.08022038482308899","0.08022038482308899"
"916","0.08005994405344284","0.08005994405344281","0.08005994405344281"
"917","0.07989982416533596","0.07989982416533593","0.07989982416533593"
"918","0.07974002451700528","0.07974002451700526","0.07974002451700526"
"919","0.07958054446797118","0.07958054446797125","0.07958054446797125"
"920","0.0794213833790353","0.0794213833790353","0.0794213833790353"
"921","0.07926254061227726","0.07926254061227724","0.07926254061227724"
"922","0.07910401553105269","0.07910401553105267","0.07910401553105267"
"923","0.07894580749999051","0.07894580749999057","0.07894580749999057"
"924","0.07878791588499064","0.0787879158849906","0.0787879158849906"
"925","0.07863034005322066","0.07863034005322062","0.07863034005322062"
"926","0.07847307937311414","0.07847307937311418","0.07847307937311418"
"927","0.07831613321436799","0.07831613321436795","0.07831613321436795"
"928","0.07815950094793923","0.07815950094793922","0.07815950094793922"
"929","0.07800318194604337","0.07800318194604335","0.07800318194604335"
"930","0.07784717558215126","0.07784717558215126","0.07784717558215126"
"931","0.07769148123098697","0.07769148123098696","0.07769148123098696"
"932","0.07753609826852496","0.07753609826852498","0.07753609826852498"
"933","0.0773810260719879","0.07738102607198792","0.07738102607198792"
"934","0.07722626401984396","0.07722626401984395","0.07722626401984395"
"935","0.07707181149180427","0.07707181149180425","0.07707181149180425"
"936","0.07691766786882061","0.07691766786882065","0.07691766786882065"
"937","0.07676383253308304","0.07676383253308301","0.07676383253308301"
"938","0.07661030486801686","0.07661030486801684","0.07661030486801684"
"939","0.07645708425828081","0.07645708425828081","0.07645708425828081"
"940","0.07630417008976424","0.07630417008976424","0.07630417008976424"
"941","0.07615156174958473","0.07615156174958472","0.07615156174958472"
"942","0.07599925862608554","0.07599925862608554","0.07599925862608554"
"943","0.07584726010883339","0.07584726010883337","0.07584726010883337"
"944","0.07569556558861572","0.0756955655886157","0.0756955655886157"
"945","0.07554417445743851","0.07554417445743847","0.07554417445743847"
"946","0.07539308610852362","0.07539308610852359","0.07539308610852359"
"947","0.07524229993630653","0.07524229993630654","0.07524229993630654"
"948","0.07509181533643393","0.07509181533643393","0.07509181533643393"
"949","0.074941631705761","0.07494163170576106","0.07494163170576106"
"950","0.07479174844234952","0.07479174844234954","0.07479174844234954"
"951","0.07464216494546487","0.07464216494546484","0.07464216494546484"
"952","0.07449288061557396","0.07449288061557391","0.07449288061557391"
"953","0.07434389485434274","0.07434389485434276","0.07434389485434276"
"954","0.07419520706463408","0.07419520706463408","0.07419520706463408"
"955","0.0740468166505048","0.0740468166505048","0.0740468166505048"
"956","0.07389872301720374","0.0738987230172038","0.0738987230172038"
"957","0.07375092557116943","0.07375092557116938","0.07375092557116938"
"958","0.07360342372002698","0.07360342372002704","0.07360342372002704"
"959","0.073456216872587","0.07345621687258698","0.07345621687258698"
"960","0.07330930443884177","0.0733093044388418","0.0733093044388418"
"961","0.07316268582996413","0.07316268582996412","0.07316268582996412"
"962","0.07301636045830423","0.07301636045830419","0.07301636045830419"
"963","0.07287032773738761","0.07287032773738758","0.07287032773738758"
"964","0.07272458708191283","0.0727245870819128","0.0727245870819128"
"965","0.07257913790774896","0.07257913790774898","0.07257913790774898"
"966","0.0724339796319335","0.07243397963193347","0.07243397963193347"
"967","0.07228911167266962","0.0722891116726696","0.0722891116726696"
"968","0.07214453344932428","0.07214453344932427","0.07214453344932427"
"969","0.07200024438242564","0.07200024438242562","0.07200024438242562"
"970","0.07185624389366076","0.07185624389366077","0.07185624389366077"
"971","0.07171253140587347","0.07171253140587344","0.07171253140587344"
"972","0.0715691063430617","0.0715691063430617","0.0715691063430617"
"973","0.07142596813037555","0.07142596813037558","0.07142596813037558"
"974","0.07128311619411482","0.07128311619411483","0.07128311619411483"
"975","0.0711405499617266","0.0711405499617266","0.0711405499617266"
"976","0.07099826886180315","0.07099826886180315","0.07099826886180315"
"977","0.07085627232407955","0.07085627232407954","0.07085627232407954"
"978","0.0707145597794314","0.07071455977943138","0.07071455977943138"
"979","0.0705731306598725","0.07057313065987252","0.07057313065987252"
"980","0.07043198439855279","0.07043198439855278","0.07043198439855278"
"981","0.07029112042975565","0.07029112042975567","0.07029112042975567"
"982","0.0701505381888961","0.07015053818889616","0.07015053818889616"
"983","0.0700102371125184","0.07001023711251837","0.07001023711251837"
"984","0.06987021663829336","0.06987021663829333","0.06987021663829333"
"985","0.06973047620501677","0.06973047620501675","0.06973047620501675"
"986","0.0695910152526067","0.06959101525260672","0.06959101525260672"
"987","0.06945183322210148","0.06945183322210151","0.06945183322210151"
"988","0.06931292955565733","0.06931292955565731","0.06931292955565731"
"989","0.069174303696546","0.069174303696546","0.069174303696546"
"990","0.06903595508915289","0.0690359550891529","0.0690359550891529"
"991","0.06889788317897459","0.06889788317897459","0.06889788317897459"
"992","0.06876008741261665","0.06876008741261665","0.06876008741261665"
"993","0.06862256723779138","0.06862256723779141","0.06862256723779141"
"994","0.06848532210331587","0.06848532210331583","0.06848532210331583"
"995","0.06834835145910921","0.0683483514591092","0.0683483514591092"
"996","0.06821165475619101","0.06821165475619098","0.06821165475619098"
"997","0.0680752314466786","0.0680752314466786","0.0680752314466786"
"998","0.06793908098378522","0.06793908098378523","0.06793908098378523"
"999","0.06780320282181763","0.06780320282181766","0.06780320282181766"
"1000","0.06766759641617398","0.06766759641617402","0.06766759641617402"
"1001","0.06753226122334172","0.06753226122334167","0.06753226122334167"
"1002","0.06739719670089502","0.06739719670089499","0.06739719670089499"
"1003","0.06726240230749324","0.0672624023074932","0.0672624023074932"
"1004","0.06712787750287824","0.06712787750287821","0.06712787750287821"
"1005","0.06699362174787243","0.06699362174787246","0.06699362174787246"
"1006","0.06685963450437676","0.06685963450437672","0.06685963450437672"
"1007","0.06672591523536792","0.06672591523536797","0.06672591523536797"
"1008","0.06659246340489727","0.06659246340489723","0.06659246340489723"
"1009","0.06645927847808747","0.06645927847808744","0.06645927847808744"
"1010","0.06632635992113124","0.06632635992113127","0.06632635992113127"
"1011","0.06619370720128902","0.066193707201289","0.066193707201289"
"1012","0.06606131978688644","0.06606131978688642","0.06606131978688642"
"1013","0.06592919714731262","0.06592919714731266","0.06592919714731266"
"1014","0.065797338753018","0.06579733875301803","0.06579733875301803"
"1015","0.06566574407551197","0.065665744075512","0.065665744075512"
"1016","0.06553441258736094","0.06553441258736098","0.06553441258736098"
"1017","0.0654033437621862","0.06540334376218626","0.06540334376218626"
"1018","0.06527253707466187","0.0652725370746619","0.0652725370746619"
"1019","0.06514199200051253","0.06514199200051257","0.06514199200051257"
"1020","0.06501170801651156","0.06501170801651154","0.06501170801651154"
"1021","0.06488168460047851","0.06488168460047852","0.06488168460047852"
"1022","0.06475192123127754","0.06475192123127757","0.06475192123127757"
"1023","0.06462241738881501","0.06462241738881501","0.06462241738881501"
"1024","0.0644931725540374","0.06449317255403737","0.06449317255403737"
"1025","0.06436418620892927","0.0643641862089293","0.0643641862089293"
"1026","0.06423545783651143","0.06423545783651144","0.06423545783651144"
"1027","0.0641069869208384","0.06410698692083841","0.06410698692083841"
"1028","0.06397877294699673","0.06397877294699673","0.06397877294699673"
"1029","0.06385081540110277","0.06385081540110274","0.06385081540110274"
"1030","0.0637231137703005","0.06372311377030053","0.06372311377030053"
"1031","0.06359566754275997","0.06359566754275993","0.06359566754275993"
"1032","0.06346847620767444","0.06346847620767442","0.06346847620767442"
"1033","0.06334153925525904","0.06334153925525907","0.06334153925525907"
"1034","0.0632148561767485","0.06321485617674855","0.06321485617674855"
"1035","0.063088426464395","0.06308842646439505","0.06308842646439505"
"1036","0.06296224961146629","0.06296224961146626","0.06296224961146626"
"1037","0.0628363251122433","0.06283632511224334","0.06283632511224334"
"1038","0.06271065246201889","0.06271065246201885","0.06271065246201885"
"1039","0.06258523115709486","0.06258523115709481","0.06258523115709481"
"1040","0.062460060694780654","0.06246006069478063","0.06246006069478063"
"1041","0.062335140573391117","0.06233514057339107","0.06233514057339107"
"1042","0.062210470292244316","0.06221047029224429","0.06221047029224429"
"1043","0.062086049351659775","0.0620860493516598","0.0620860493516598"
"1044","0.061961877252956446","0.06196187725295648","0.06196187725295648"
"1045","0.06183795349845057","0.06183795349845057","0.06183795349845057"
"1046","0.061714277591453655","0.06171427759145367","0.06171427759145367"
"1047","0.06159084903627072","0.06159084903627076","0.06159084903627076"
"1048","0.0614676673381982","0.061467667338198216","0.061467667338198216"
"1049","0.06134473200352185","0.06134473200352182","0.06134473200352182"
"1050","0.06122204253951475","0.06122204253951478","0.06122204253951478"
"1051","0.061099598454435786","0.06109959845443575","0.06109959845443575"
"1052","0.060977399257526876","0.060977399257526876","0.060977399257526876"
"1053","0.06085544445901186","0.06085544445901182","0.06085544445901182"
"1054","0.06073373357009377","0.0607337335700938","0.0607337335700938"
"1055","0.060612266102953574","0.06061226610295361","0.06061226610295361"
"1056","0.06049104157074774","0.0604910415707477","0.0604910415707477"
"1057","0.06037005948760621","0.06037005948760621","0.06037005948760621"
"1058","0.06024931936863103","0.060249319368630996","0.060249319368630996"
"1059","0.06012882072989377","0.060128820729893735","0.060128820729893735"
"1060","0.06000856308843395","0.06000856308843395","0.06000856308843395"
"1061","0.05988854596225711","0.05988854596225708","0.05988854596225708"
"1062","0.05976876887033256","0.05976876887033257","0.05976876887033257"
"1063","0.059649231332591875","0.0596492313325919","0.0596492313325919"
"1064","0.05952993286992674","0.05952993286992672","0.05952993286992672"
"1065","0.05941087300418689","0.05941087300418687","0.05941087300418687"
"1066","0.0592920512581785","0.0592920512581785","0.0592920512581785"
"1067","0.059173467155662116","0.05917346715566214","0.05917346715566214"
"1068","0.059055120221350794","0.05905512022135082","0.05905512022135082"
"1069","0.05893700998090812","0.05893700998090812","0.05893700998090812"
"1070","0.05881913596094628","0.0588191359609463","0.0588191359609463"
"1071","0.05870149768902439","0.05870149768902441","0.05870149768902441"
"1072","0.05858409469364639","0.058584094693646366","0.058584094693646366"
"1073","0.05846692650425905","0.058466926504259074","0.058466926504259074"
"1074","0.05834999265125053","0.05834999265125056","0.05834999265125056"
"1075","0.05823329266594807","0.05823329266594805","0.05823329266594805"
"1076","0.05811682608061618","0.058116826080616156","0.058116826080616156"
"1077","0.05800059242845495","0.05800059242845492","0.05800059242845492"
"1078","0.05788459124359797","0.05788459124359801","0.05788459124359801"
"1079","0.057768822061110794","0.057768822061110815","0.057768822061110815"
"1080","0.05765328441698859","0.057653284416988596","0.057653284416988596"
"1081","0.05753797784815462","0.05753797784815462","0.05753797784815462"
"1082","0.05742290189245834","0.057422901892458314","0.057422901892458314"
"1083","0.0573080560886734","0.0573080560886734","0.0573080560886734"
"1084","0.057193439976496015","0.05719343997649605","0.05719343997649605"
"1085","0.05707905309654305","0.057079053096543056","0.057079053096543056"
"1086","0.056964894990350005","0.05696489499034997","0.05696489499034997"
"1087","0.05685096520036926","0.05685096520036927","0.05685096520036927"
"1088","0.05673726326996854","0.05673726326996854","0.05673726326996854"
"1089","0.05662378874342861","0.0566237887434286","0.0566237887434286"
"1090","0.05651054116594172","0.05651054116594174","0.05651054116594174"
"1091","0.05639752008360983","0.056397520083609855","0.056397520083609855"
"1092","0.056284725043442625","0.05628472504344263","0.05628472504344263"
"1093","0.056172155593355706","0.05617215559335575","0.05617215559335575"
"1094","0.05605981128216907","0.05605981128216904","0.05605981128216904"
"1095","0.05594769165960468","0.0559476916596047","0.0559476916596047"
"1096","0.055835796276285446","0.05583579627628549","0.05583579627628549"
"1097","0.05572412468373294","0.05572412468373292","0.05572412468373292"
"1098","0.05561267643436542","0.05561267643436545","0.05561267643436545"
"1099","0.05550145108149669","0.05550145108149672","0.05550145108149672"
"1100","0.0553904481793337","0.05539044817933372","0.05539044817933372"
"1101","0.05527966728297502","0.05527966728297506","0.05527966728297506"
"1102","0.05516910794840912","0.05516910794840911","0.05516910794840911"
"1103","0.055058769732512274","0.055058769732512294","0.055058769732512294"
"1104","0.054948652193047294","0.054948652193047266","0.054948652193047266"
"1105","0.05483875488866115","0.05483875488866117","0.05483875488866117"
"1106","0.05472907737888382","0.05472907737888385","0.05472907737888385"
"1107","0.0546196192241261","0.05461961922412608","0.05461961922412608"
"1108","0.054510379985677856","0.05451037998567783","0.05451037998567783"
"1109","0.05440135922570645","0.05440135922570647","0.05440135922570647"
"1110","0.05429255650725502","0.054292556507255056","0.054292556507255056"
"1111","0.05418397139424052","0.05418397139424055","0.05418397139424055"
"1112","0.05407560345145203","0.05407560345145206","0.05407560345145206"
"1113","0.05396745224454917","0.05396745224454916","0.05396745224454916"
"1114","0.053859517340060024","0.05385951734006006","0.05385951734006006"
"1115","0.05375179830537992","0.05375179830537994","0.05375179830537994"
"1116","0.053644294708769184","0.05364429470876918","0.05364429470876918"
"1117","0.05353700611935164","0.05353700611935164","0.05353700611935164"
"1118","0.05342993210711295","0.053429932107112936","0.053429932107112936"
"1119","0.053323072242898735","0.05332307224289871","0.05332307224289871"
"1120","0.05321642609841292","0.05321642609841291","0.05321642609841291"
"1121","0.05310999324621606","0.05310999324621608","0.05310999324621608"
"1122","0.05300377325972367","0.05300377325972365","0.05300377325972365"
"1123","0.05289776571320417","0.0528977657132042","0.0528977657132042"
"1124","0.05279197018177782","0.052791970181777795","0.052791970181777795"
"1125","0.05268638624141421","0.05268638624141424","0.05268638624141424"
"1126","0.052581013468931445","0.05258101346893141","0.05258101346893141"
"1127","0.052475851441993564","0.05247585144199355","0.05247585144199355"
"1128","0.052370899739109536","0.052370899739109564","0.052370899739109564"
"1129","0.05226615793963131","0.052266157939631346","0.052266157939631346"
"1130","0.05216162562375205","0.05216162562375208","0.05216162562375208"
"1131","0.052057302372504596","0.052057302372504576","0.052057302372504576"
"1132","0.05195318776775955","0.05195318776775957","0.05195318776775957"
"1133","0.051849281392224014","0.05184928139222405","0.05184928139222405"
"1134","0.05174558282943959","0.0517455828294396","0.0517455828294396"
"1135","0.05164209166378074","0.05164209166378072","0.05164209166378072"
"1136","0.05153880748045318","0.051538807480453155","0.051538807480453155"
"1137","0.05143572986549223","0.05143572986549225","0.05143572986549225"
"1138","0.05133285840576128","0.05133285840576126","0.05133285840576126"
"1139","0.05123019268894977","0.05123019268894974","0.05123019268894974"
"1140","0.05112773230357186","0.051127732303571836","0.051127732303571836"
"1141","0.051025476838964655","0.05102547683896469","0.05102547683896469"
"1142","0.0509234258852868","0.05092342588528676","0.05092342588528676"
"1143","0.05082157903351619","0.05082157903351619","0.05082157903351619"
"1144","0.05071993587544916","0.05071993587544916","0.05071993587544916"
"1145","0.050618496003698235","0.05061849600369826","0.05061849600369826"
"1146","0.05051725901169089","0.050517259011690865","0.050517259011690865"
"1147","0.050416224493667464","0.050416224493667484","0.050416224493667484"
"1148","0.050315392044680156","0.05031539204468015","0.05031539204468015"
"1149","0.050214761260590775","0.05021476126059079","0.05021476126059079"
"1150","0.05011433173806961","0.05011433173806961","0.05011433173806961"
"1151","0.05001410307459351","0.050014103074593474","0.050014103074593474"
"1152","0.049914074868444284","0.049914074868444284","0.049914074868444284"
"1153","0.04981424671870741","0.0498142467187074","0.0498142467187074"
"1154","0.04971461822526997","0.049714618225269985","0.049714618225269985"
"1155","0.04961518898881945","0.04961518898881945","0.04961518898881945"
"1156","0.0495159586108418","0.049515958610841806","0.049515958610841806"
"1157","0.049416926693620127","0.04941692669362012","0.04941692669362012"
"1158","0.04931809284023287","0.04931809284023288","0.04931809284023288"
"1159","0.04921945665455244","0.049219456654552414","0.049219456654552414"
"1160","0.04912101774124333","0.049121017741243306","0.049121017741243306"
"1161","0.04902277570576084","0.04902277570576082","0.04902277570576082"
"1162","0.04892473015434932","0.048924730154349304","0.048924730154349304"
"1163","0.04882688069404061","0.048826880694040606","0.048826880694040606"
"1164","0.04872922693265249","0.048729226932652525","0.048729226932652525"
"1165","0.0486317684787872","0.04863176847878722","0.04863176847878722"
"1166","0.04853450494182961","0.04853450494182964","0.04853450494182964"
"1167","0.04843743593194596","0.04843743593194598","0.04843743593194598"
"1168","0.048340561060082075","0.04834056106008209","0.04834056106008209"
"1169","0.04824387993796193","0.04824387993796193","0.04824387993796193"
"1170","0.04814739217808597","0.048147392178086","0.048147392178086"
"1171","0.04805109739372982","0.04805109739372983","0.04805109739372983"
"1172","0.0479549951989424","0.04795499519894237","0.04795499519894237"
"1173","0.04785908520854452","0.04785908520854448","0.04785908520854448"
"1174","0.047763367038127426","0.04776336703812739","0.04776336703812739"
"1175","0.047667840304051134","0.047667840304051134","0.047667840304051134"
"1176","0.047572504623443","0.047572504623443035","0.047572504623443035"
"1177","0.04747735961419617","0.04747735961419615","0.04747735961419615"
"1178","0.04738240489496779","0.047382404894967756","0.047382404894967756"
"1179","0.04728764008517782","0.04728764008517782","0.04728764008517782"
"1180","0.04719306480500746","0.04719306480500746","0.04719306480500746"
"1181","0.04709867867539746","0.04709867867539745","0.04709867867539745"
"1182","0.04700448131804665","0.04700448131804666","0.04700448131804666"
"1183","0.046910472355410564","0.046910472355410564","0.046910472355410564"
"1184","0.046816651410699774","0.046816651410699746","0.046816651410699746"
"1185","0.046723018107878364","0.04672301810787834","0.04672301810787834"
"1186","0.04662957207166258","0.04662957207166259","0.04662957207166259"
"1187","0.04653631292751929","0.04653631292751926","0.04653631292751926"
"1188","0.04644324030166421","0.04644324030166422","0.04644324030166422"
"1189","0.04635035382106086","0.04635035382106089","0.04635035382106089"
"1190","0.04625765311341875","0.04625765311341877","0.04625765311341877"
"1191","0.04616513780719191","0.04616513780719193","0.04616513780719193"
"1192","0.04607280753157752","0.046072807531577546","0.046072807531577546"
"1193","0.04598066191651439","0.04598066191651439","0.04598066191651439"
"1194","0.04588870059268136","0.04588870059268136","0.04588870059268136"
"1195","0.04579692319149601","0.045796923191495996","0.045796923191495996"
"1196","0.045705329345113004","0.045705329345113004","0.045705329345113004"
"1197","0.045613918686422776","0.045613918686422776","0.045613918686422776"
"1198","0.04552269084904995","0.04552269084904993","0.04552269084904993"
"1199","0.04543164546735181","0.04543164546735183","0.04543164546735183"
"1200","0.04534078217641713","0.04534078217641713","0.04534078217641713"
"1201","0.04525010061206427","0.04525010061206429","0.04525010061206429"
"1202","0.04515960041084013","0.04515960041084016","0.04515960041084016"
"1203","0.04506928121001848","0.045069281210018484","0.045069281210018484"
"1204","0.04497914264759848","0.04497914264759845","0.04497914264759845"
"1205","0.04488918436230324","0.04488918436230325","0.04488918436230325"
"1206","0.044799405993578637","0.04479940599357864","0.04479940599357864"
"1207","0.044709807181591475","0.04470980718159149","0.04470980718159149"
"1208","0.04462038756722828","0.0446203875672283","0.0446203875672283"
"1209","0.04453114679209384","0.04453114679209385","0.04453114679209385"
"1210","0.044442084498509636","0.044442084498509664","0.044442084498509664"
"1211","0.04435320032951263","0.04435320032951264","0.04435320032951264"
"1212","0.04426449392885361","0.044264493928853614","0.044264493928853614"
"1213","0.04417596494099587","0.044175964940995904","0.044175964940995904"
"1214","0.04408761301111388","0.04408761301111391","0.04408761301111391"
"1215","0.043999437785091654","0.04399943778509169","0.04399943778509169"
"1216","0.0439114389095215","0.043911438909521504","0.043911438909521504"
"1217","0.04382361603170248","0.04382361603170246","0.04382361603170246"
"1218","0.04373596879963904","0.043735968799639056","0.043735968799639056"
"1219","0.04364849686203978","0.043648496862039775","0.043648496862039775"
"1220","0.04356119986831566","0.04356119986831569","0.04356119986831569"
"1221","0.04347407746857905","0.04347407746857906","0.04347407746857906"
"1222","0.04338712931364188","0.0433871293136419","0.0433871293136419"
"1223","0.04330035505501462","0.04330035505501462","0.04330035505501462"
"1224","0.04321375434490457","0.043213754344904584","0.043213754344904584"
"1225","0.04312732683621476","0.04312732683621477","0.04312732683621477"
"1226","0.04304107218254234","0.04304107218254234","0.04304107218254234"
"1227","0.04295499003817724","0.04295499003817726","0.04295499003817726"
"1228","0.04286908005810088","0.0428690800581009","0.0428690800581009"
"1229","0.04278334189798469","0.0427833418979847","0.0427833418979847"
"1230","0.04269777521418874","0.042697775214188737","0.042697775214188737"
"1231","0.04261237966376032","0.04261237966376036","0.04261237966376036"
"1232","0.042527154904432825","0.04252715490443284","0.04252715490443284"
"1233","0.04244210059462397","0.04244210059462397","0.04244210059462397"
"1234","0.04235721639343471","0.042357216393434725","0.042357216393434725"
"1235","0.04227250196064782","0.04227250196064786","0.04227250196064786"
"1236","0.04218795695672652","0.04218795695672656","0.04218795695672656"
"1237","0.042103581042813115","0.0421035810428131","0.0421035810428131"
"1238","0.0420193738807275","0.042019373880727476","0.042019373880727476"
"1239","0.04193533513296602","0.04193533513296602","0.04193533513296602"
"1240","0.04185146446270009","0.041851464462700085","0.041851464462700085"
"1241","0.04176776153377468","0.041767761533774685","0.041767761533774685"
"1242","0.041684226010707114","0.041684226010707134","0.041684226010707134"
"1243","0.04160085755868571","0.04160085755868572","0.04160085755868572"
"1244","0.04151765584356836","0.04151765584356835","0.04151765584356835"
"1245","0.04143462053188119","0.04143462053188121","0.04143462053188121"
"1246","0.041351751290817466","0.041351751290817446","0.041351751290817446"
"1247","0.04126904778823581","0.04126904778823581","0.04126904778823581"
"1248","0.04118650969265935","0.04118650969265934","0.04118650969265934"
"1249","0.04110413667327404","0.041104136673274026","0.041104136673274026"
"1250","0.041021928399927486","0.04102192839992748","0.04102192839992748"
"1251","0.04093988454312762","0.04093988454312762","0.04093988454312762"
"1252","0.04085800477404137","0.04085800477404137","0.04085800477404137"
"1253","0.04077628876449328","0.04077628876449329","0.04077628876449329"
"1254","0.04069473618696429","0.0406947361869643","0.0406947361869643"
"1255","0.040613346714590375","0.040613346714590375","0.040613346714590375"
"1256","0.04053212002116122","0.040532120021161196","0.040532120021161196"
"1257","0.04045105578111886","0.04045105578111887","0.04045105578111887"
"1258","0.040370153669556645","0.04037015366955663","0.04037015366955663"
"1259","0.040289413362217516","0.040289413362217516","0.040289413362217516"
"1260","0.040208834535493086","0.04020883453549308","0.04020883453549308"
"1261","0.04012841686642208","0.040128416866422094","0.040128416866422094"
"1262","0.04004816003268925","0.040048160032689246","0.040048160032689246"
"1263","0.039968063712623854","0.03996806371262387","0.03996806371262387"
"1264","0.03988812758519863","0.03988812758519862","0.03988812758519862"
"1265","0.03980835133002824","0.039808351330028226","0.039808351330028226"
"1266","0.039728734627368166","0.039728734627368166","0.039728734627368166"
"1267","0.039649277158113415","0.03964927715811343","0.03964927715811343"
"1268","0.039569978603797205","0.0395699786037972","0.0395699786037972"
"1269","0.03949083864658961","0.0394908386465896","0.0394908386465896"
"1270","0.03941185696929642","0.03941185696929642","0.03941185696929642"
"1271","0.03933303325535784","0.03933303325535783","0.03933303325535783"
"1272","0.039254367188847096","0.03925436718884711","0.03925436718884711"
"1273","0.03917585845446945","0.039175858454469414","0.039175858454469414"
"1274","0.039097506737560496","0.039097506737560475","0.039097506737560475"
"1275","0.039019311724085355","0.039019311724085355","0.039019311724085355"
"1276","0.038941273100637185","0.038941273100637185","0.038941273100637185"
"1277","0.038863390554435905","0.03886339055443591","0.03886339055443591"
"1278","0.03878566377332704","0.03878566377332704","0.03878566377332704"
"1279","0.03870809244578035","0.038708092445780384","0.038708092445780384"
"1280","0.038630676260888806","0.03863067626088882","0.03863067626088882"
"1281","0.03855341490836705","0.03855341490836704","0.03855341490836704"
"1282","0.03847630807855031","0.038476308078550306","0.038476308078550306"
"1283","0.038399355462393175","0.0383993554623932","0.0383993554623932"
"1284","0.03832255675146843","0.038322556751468416","0.038322556751468416"
"1285","0.03824591163796545","0.03824591163796548","0.03824591163796548"
"1286","0.03816941981468957","0.03816941981468955","0.03816941981468955"
"1287","0.03809308097506015","0.038093080975060166","0.038093080975060166"
"1288","0.038016894813110075","0.03801689481311005","0.03801689481311005"
"1289","0.03794086102348383","0.037940861023483825","0.037940861023483825"
"1290","0.037864979301436855","0.037864979301436855","0.037864979301436855"
"1291","0.037789249342834","0.03778924934283398","0.03778924934283398"
"1292","0.03771367084414833","0.03771367084414831","0.03771367084414831"
"1293","0.03763824350246003","0.03763824350246001","0.03763824350246001"
"1294","0.03756296701545512","0.03756296701545509","0.03756296701545509"
"1295","0.03748784108142419","0.03748784108142418","0.03748784108142418"
"1296","0.03741286539926136","0.037412865399261336","0.037412865399261336"
"1297","0.03733803966846282","0.037338039668462816","0.037338039668462816"
"1298","0.03726336358912588","0.03726336358912589","0.03726336358912589"
"1299","0.03718883686194764","0.037188836861947634","0.037188836861947634"
"1300","0.03711445918822375","0.03711445918822374","0.03711445918822374"
"1301","0.037040230269847284","0.03704023026984729","0.03704023026984729"
"1302","0.03696614980930758","0.0369661498093076","0.0369661498093076"
"1303","0.036892217509688977","0.03689221750968898","0.03689221750968898"
"1304","0.0368184330746696","0.03681843307466961","0.03681843307466961"
"1305","0.03674479620852025","0.03674479620852027","0.03674479620852027"
"1306","0.03667130661610321","0.036671306616103225","0.036671306616103225"
"1307","0.03659796400287105","0.03659796400287102","0.03659796400287102"
"1308","0.03652476807486527","0.03652476807486528","0.03652476807486528"
"1309","0.03645171853871555","0.03645171853871555","0.03645171853871555"
"1310","0.03637881510163811","0.03637881510163812","0.03637881510163812"
"1311","0.03630605747143487","0.036306057471434845","0.036306057471434845"
"1312","0.03623344535649197","0.03623344535649198","0.03623344535649198"
"1313","0.036160978465779016","0.036160978465778995","0.036160978465778995"
"1314","0.036088656508847426","0.03608865650884744","0.03608865650884744"
"1315","0.03601647919582974","0.036016479195829745","0.036016479195829745"
"1316","0.03594444623743809","0.03594444623743809","0.03594444623743809"
"1317","0.0358725573449632","0.03587255734496321","0.03587255734496321"
"1318","0.035800812230273295","0.03580081223027328","0.03580081223027328"
"1319","0.03572921060581271","0.03572921060581274","0.03572921060581274"
"1320","0.035657752184601106","0.03565775218460111","0.03565775218460111"
"1321","0.0355864366802319","0.03558643668023191","0.03558643668023191"
"1322","0.03551526380687143","0.03551526380687145","0.03551526380687145"
"1323","0.03544423327925771","0.035444233279257706","0.035444233279257706"
"1324","0.03537334481269918","0.035373344812699194","0.035373344812699194"
"1325","0.0353025981230738","0.0353025981230738","0.0353025981230738"
"1326","0.03523199292682765","0.03523199292682765","0.03523199292682765"
"1327","0.035161528940974004","0.035161528940974","0.035161528940974"
"1328","0.03509120588309203","0.03509120588309205","0.03509120588309205"
"1329","0.03502102347132586","0.035021023471325866","0.035021023471325866"
"1330","0.03495098142438323","0.034950981424383215","0.034950981424383215"
"1331","0.03488107946153443","0.03488107946153445","0.03488107946153445"
"1332","0.03481131730261136","0.03481131730261138","0.03481131730261138"
"1333","0.03474169466800615","0.03474169466800616","0.03474169466800616"
"1334","0.03467221127867015","0.03467221127867015","0.03467221127867015"
"1335","0.03460286685611281","0.03460286685611281","0.03460286685611281"
"1336","0.034533661122400555","0.03453366112240058","0.03453366112240058"
"1337","0.03446459380015577","0.034464593800155784","0.034464593800155784"
"1338","0.03439566461255549","0.03439566461255547","0.03439566461255547"
"1339","0.034326873283330374","0.03432687328333036","0.03432687328333036"
"1340","0.03425821953676369","0.0342582195367637","0.0342582195367637"
