"Step","noisy_net: true - regret","noisy_net: true - regret__MIN","noisy_net: true - regret__MAX","noisy_net: false - regret","noisy_net: false - regret__MIN","noisy_net: false - regret__MAX"
"1","1.6521739130434783","0","2","1.8","0","2"
"2","3.4782608695652173","0","4","3.4","2","4"
"3","5.391304347826087","2","6","4.9","2","6"
"4","7.217391304347826","2","8","6.5","2","8"
"5","9.043478260869565","2","10","7.9","2","10"
"6","10.695652173913043","2","12","9.6","2","12"
"7","12.521739130434783","2","14","11.2","2","14"
"8","14.434782608695652","2","16","13","2","16"
"9","16.347826086956523","4","18","15","4","18"
"10","18.17391304347826","4","20","16.6","4","20"
"11","20.08695652173913","4","22","18.2","6","22"
"12","21.82608695652174","4","24","19.9","6","24"
"13","23.565217391304348","4","26","21.6","8","26"
"14","25.47826086956522","4","28","23.3","8","28"
"15","27.217391304347824","4","30","25","10","30"
"16","29.043478260869566","4","32","26.9","12","32"
"17","30.782608695652176","4","34","28.7","12","34"
"18","32.43478260869565","4","36","30.2","12","36"
"19","34.43478260869565","6","38","32","14","38"
"20","36.26086956521739","6","40","33.8","14","40"
"21","37.91304347826087","6","42","35.6","14","42"
"22","39.82608695652174","6","44","37.3","14","44"
"23","41.65217391304348","6","46","39","14","46"
"24","43.47826086956522","8","48","40.8","14","48"
"25","45.30434782608695","8","50","42.4","14","50"
"26","47.130434782608695","8","52","44","14","52"
"27","49.04347826086956","8","54","45.7","16","54"
"28","50.869565217391305","10","56","47.4","16","56"
"29","52.608695652173914","10","58","49.1","16","58"
"30","54.34782608695652","10","60","50.9","16","60"
"31","56.08695652173913","10","62","52.5","16","62"
"32","57.91304347826087","10","64","54.2","16","64"
"33","59.73913043478261","10","66","56","18","66"
"34","61.65217391304348","10","68","57.9","20","68"
"35","63.21739130434783","10","70","59.6","20","70"
"36","65.1304347826087","10","72","61.3","20","72"
"37","66.8695652173913","10","74","63","20","74"
"38","68.78260869565217","10","76","64.6","20","76"
"39","70.69565217391305","10","78","66.2","20","78"
"40","72.6086956521739","12","80","68.1","22","80"
"41","74.43478260869566","12","82","69.8","22","82"
"42","76.17391304347827","12","84","71.7","22","84"
"43","77.82608695652173","12","86","73.6","22","86"
"44","79.73913043478261","12","88","75.4","22","88"
"45","81.56521739130434","12","90","77","22","90"
"46","83.3913043478261","14","92","78.6","22","92"
"47","85.30434782608695","14","94","80","22","94"
"48","87.21739130434783","14","96","81.8","24","96"
"49","89.04347826086956","14","98","83.4","24","98"
"50","90.95652173913044","14","100","85.1","24","100"
"51","92.69565217391305","14","102","86.8","24","102"
"52","94.6086956521739","14","104","88.7","26","104"
"53","96.43478260869566","14","106","90.1","28","106"
"54","98.26086956521739","14","108","91.7","28","108"
"55","100","14","110","93.5","30","110"
"56","101.91304347826087","14","112","95.2","32","112"
"57","103.82608695652173","14","114","97","32","114"
"58","105.73913043478261","14","116","98.8","32","116"
"59","107.56521739130434","16","118","100.7","34","118"
"60","109.3913043478261","18","120","102.3","34","120"
"61","111.21739130434783","18","122","104","34","122"
"62","112.8695652173913","18","124","105.8","34","124"
"63","114.78260869565217","18","126","107.6","34","126"
"64","116.69565217391305","18","128","109.4","34","128"
"65","118.52173913043478","18","130","111.2","36","130"
"66","120.26086956521739","20","132","112.8","36","132"
"67","122","20","134","114.5","38","134"
"68","123.91304347826087","20","136","116.1","38","136"
"69","125.82608695652173","20","138","117.9","40","138"
"70","127.65217391304348","22","140","119.6","40","140"
"71","129.56521739130434","22","142","121.1","40","142"
"72","131.47826086956522","24","144","122.8","40","144"
"73","133.30434782608697","24","146","124.6","40","146"
"74","135.2173913043478","24","148","126.3","40","148"
"75","137.04347826086956","24","150","128","40","150"
"76","138.8695652173913","24","152","129.7","42","152"
"77","140.7826086956522","24","154","131.5","42","154"
"78","142.6086956521739","24","156","133.1","44","156"
"79","144.43478260869566","24","158","135","46","158"
"80","146.08695652173913","24","160","137","48","160"
"81","147.7391304347826","24","162","138.8","48","162"
"82","149.47826086956522","26","164","140.5","48","164"
"83","151.30434782608697","26","166","142.4","50","166"
"84","153.04347826086956","26","168","144.1","50","168"
"85","154.8695652173913","26","170","145.8","50","170"
"86","156.6086956521739","26","172","147.6","50","172"
"87","158.52173913043478","26","174","149.4","50","174"
"88","160.34782608695653","26","176","151","50","176"
"89","162.08695652173913","26","178","152.7","50","178"
"90","164","26","180","154.5","50","180"
"91","165.82608695652175","26","182","156","50","182"
"92","167.65217391304347","26","184","157.8","50","184"
"93","169.47826086956522","26","186","159.6","52","186"
"94","171.47826086956522","28","188","161.2","52","188"
"95","173.2173913043478","28","190","162.9","52","190"
"96","175.1304347826087","28","192","164.6","52","192"
"97","176.8695652173913","28","194","166.3","52","194"
"98","178.7826086956522","28","196","168.2","54","196"
"99","180.52173913043478","28","198","170","56","198"
"100","182.34782608695653","30","200","171.8","58","200"
"101","184.08695652173913","30","202","173.5","58","202"
"102","185.91304347826087","32","204","175.2","58","204"
"103","187.7391304347826","32","206","177","58","206"
"104","189.56521739130434","32","208","178.7","58","208"
"105","191.30434782608697","32","210","180.4","58","210"
"106","192.8695652173913","32","212","182.1","58","212"
"107","194.43478260869566","32","214","183.6","60","214"
"108","195.82608695652175","32","216","185.2","62","216"
"109","197.3913043478261","32","218","186.8","62","218"
"110","199.04347826086956","32","220","188.2","62","218"
"111","200.52173913043478","32","222","189.5","62","220"
"112","201.82608695652175","32","224","190.9","64","222"
"113","202.95652173913044","32","226","192.4","64","224"
"114","204.34782608695653","32","228","194","64","226"
"115","205.65217391304347","32","230","195.4","64","228"
"116","207.1304347826087","32","232","197.1","66","230"
"117","208.43478260869566","32","234","198.4","66","232"
"118","209.65217391304347","32","236","200","68","234"
"119","210.95652173913044","32","238","201.3","68","236"
"120","212","32","240","202.6","70","238"
"121","213.1304347826087","32","242","204.2","70","240"
"122","214.2608695652174","32","244","205.4","72","240"
"123","215.3913043478261","32","246","206.8","72","242"
"124","216.34782608695653","32","248","207.9","72","242"
"125","217.2173913043478","32","250","209.2","72","244"
"126","218.43478260869566","32","252","210.3","72","246"
"127","219.56521739130434","32","254","211.7","74","248"
"128","220.52173913043478","32","256","212.5","74","250"
"129","221.30434782608697","32","258","213.4","76","252"
"130","222","32","260","214.8","76","254"
"131","222.8695652173913","32","262","215.9","76","256"
"132","223.65217391304347","32","264","216.9","76","258"
"133","224.34782608695653","32","266","217.9","76","260"
"134","225.04347826086956","32","268","219","76","262"
"135","225.7391304347826","32","270","220","76","264"
"136","226.34782608695653","32","272","221","76","266"
"137","226.95652173913044","32","274","222.1","78","268"
"138","227.56521739130434","32","276","222.9","80","268"
"139","228.34782608695653","32","278","223.5","80","268"
"140","229.04347826086956","32","280","224.5","82","268"
"141","229.65217391304347","32","282","225.2","82","270"
"142","230.43478260869566","32","284","226.3","84","272"
"143","231.1304347826087","32","286","227.1","84","274"
"144","231.82608695652175","32","288","228.2","84","276"
"145","232.34782608695653","32","290","228.7","86","278"
"146","233.04347826086956","32","292","230.1","88","280"
"147","233.7391304347826","32","294","230.8","88","282"
"148","234.34782608695653","32","296","231.8","90","284"
"149","234.8695652173913","32","298","232.5","92","286"
"150","235.30434782608697","32","300","233.3","92","288"
"151","235.82608695652175","32","302","234.1","94","290"
"152","236.34782608695653","32","304","235.1","94","292"
"153","236.95652173913044","32","306","235.7","94","294"
"154","237.3913043478261","32","308","236.1","94","296"
"155","238","32","310","236.9","96","298"
"156","238.34782608695653","32","312","237.4","96","300"
"157","238.7826086956522","32","314","238.1","96","302"
"158","239.1304347826087","32","316","239.1","98","304"
"159","239.47826086956522","32","318","239.7","98","306"
"160","239.82608695652175","32","320","240.6","98","308"
"161","240.2608695652174","32","322","241.5","98","310"
"162","240.6086956521739","32","324","242.3","98","312"
"163","240.95652173913044","32","326","243","98","314"
"164","241.2173913043478","32","328","243.7","98","314"
"165","241.56521739130434","32","330","244.2","98","314"
"166","241.91304347826087","32","332","244.8","98","316"
"167","242.17391304347825","32","334","245.7","98","316"
"168","242.52173913043478","32","336","246.1","100","316"
"169","242.8695652173913","32","338","246.8","100","318"
"170","243.1304347826087","32","340","247.6","100","318"
"171","243.3913043478261","32","342","248.2","100","320"
"172","243.65217391304347","32","344","248.7","100","320"
"173","244","32","346","249.4","102","320"
"174","244.2608695652174","32","348","250.1","102","322"
"175","244.43478260869566","32","350","250.7","102","322"
"176","244.6086956521739","32","352","251.7","102","322"
"177","244.7826086956522","32","354","252.2","102","324"
"178","244.95652173913044","32","356","253.2","104","324"
"179","245.04347826086956","32","358","254.3","104","326"
"180","245.30434782608697","32","360","255","106","326"
"181","245.3913043478261","32","362","255.8","108","326"
"182","245.56521739130434","32","364","256.5","110","326"
"183","245.7391304347826","32","366","257.1","110","328"
"184","245.82608695652175","32","368","257.4","112","328"
"185","245.91304347826087","32","370","258","112","330"
"186","246","32","372","258.9","114","332"
"187","246.08695652173913","32","374","259.4","114","332"
"188","246.17391304347825","32","376","260","114","332"
"189","246.2608695652174","32","378","260.1","114","332"
"190","246.34782608695653","32","380","260.7","114","332"
"191","246.43478260869566","32","382","261.7","116","332"
"192","246.52173913043478","32","384","262.4","118","332"
"193","246.6086956521739","32","386","263","120","334"
"194","246.69565217391303","32","388","263.8","122","334"
"195","246.7826086956522","32","390","264.3","122","334"
"196","246.7826086956522","32","390","265.1","122","334"
"197","246.8695652173913","32","392","265.8","124","336"
"198","246.95652173913044","32","394","266.6","126","336"
"199","246.95652173913044","32","394","267.1","128","336"
"200","246.95652173913044","32","394","268.2","130","336"
"201","246.95652173913044","32","394","268.7","130","336"
"202","246.95652173913044","32","394","269.2","132","336"
"203","246.95652173913044","32","394","269.6","134","338"
"204","246.95652173913044","32","394","270.3","134","338"
"205","246.95652173913044","32","394","270.6","134","338"
"206","246.95652173913044","32","394","271.6","134","338"
"207","246.95652173913044","32","394","272.3","136","338"
"208","246.95652173913044","32","394","272.6","136","338"
"209","246.95652173913044","32","394","272.9","136","340"
"210","246.95652173913044","32","394","273.2","136","340"
"211","246.95652173913044","32","394","273.4","136","340"
"212","246.95652173913044","32","394","273.8","136","340"
"213","246.95652173913044","32","394","274.5","136","340"
"214","246.95652173913044","32","394","274.9","136","340"
"215","246.95652173913044","32","394","275.3","138","340"
"216","246.95652173913044","32","394","276.1","138","340"
"217","246.95652173913044","32","394","276.5","138","340"
"218","246.95652173913044","32","394","277.1","138","342"
"219","246.95652173913044","32","394","277.3","138","342"
"220","246.95652173913044","32","394","277.4","138","342"
"221","246.95652173913044","32","394","278.1","140","342"
"222","246.95652173913044","32","394","278.6","142","342"
"223","246.95652173913044","32","394","279.1","142","342"
"224","246.95652173913044","32","394","279.4","144","342"
"225","246.95652173913044","32","394","279.7","144","342"
"226","246.95652173913044","32","394","280.3","144","344"
"227","246.95652173913044","32","394","280.7","144","344"
"228","246.95652173913044","32","394","281.4","144","346"
"229","246.95652173913044","32","394","281.7","144","346"
"230","246.95652173913044","32","394","282.2","144","348"
"231","246.95652173913044","32","394","282.7","144","350"
"232","246.95652173913044","32","394","283.3","144","352"
"233","246.95652173913044","32","394","284.3","146","354"
"234","246.95652173913044","32","394","284.9","146","354"
"235","246.95652173913044","32","394","285","146","354"
"236","246.95652173913044","32","394","285.2","146","354"
"237","246.95652173913044","32","394","285.4","146","354"
"238","246.95652173913044","32","394","286","146","356"
"239","246.95652173913044","32","394","286.5","148","356"
"240","246.95652173913044","32","394","286.9","148","356"
"241","246.95652173913044","32","394","287.5","150","358"
"242","246.95652173913044","32","394","287.9","150","360"
"243","246.95652173913044","32","394","288.1","150","362"
"244","246.95652173913044","32","394","288.7","152","362"
"245","246.95652173913044","32","394","289.2","152","364"
"246","246.95652173913044","32","394","289.6","152","364"
"247","246.95652173913044","32","394","290.1","154","364"
"248","246.95652173913044","32","394","290.6","154","366"
"249","246.95652173913044","32","394","290.7","154","366"
"250","246.95652173913044","32","394","291.1","156","366"
"251","246.95652173913044","32","394","291.5","156","366"
"252","246.95652173913044","32","394","292.1","156","366"
"253","246.95652173913044","32","394","292.6","158","366"
"254","246.95652173913044","32","394","293.1","160","368"
"255","246.95652173913044","32","394","293.6","160","368"
"256","246.95652173913044","32","394","293.9","162","368"
"257","246.95652173913044","32","394","294.5","162","368"
"258","246.95652173913044","32","394","295.1","162","370"
"259","246.95652173913044","32","394","295.5","162","370"
"260","246.95652173913044","32","394","295.7","162","370"
"261","246.95652173913044","32","394","296","162","370"
"262","246.95652173913044","32","394","296.4","162","370"
"263","246.95652173913044","32","394","296.8","162","372"
"264","246.95652173913044","32","394","297.2","162","372"
"265","246.95652173913044","32","394","297.7","162","372"
"266","246.95652173913044","32","394","297.8","162","372"
"267","246.95652173913044","32","394","298.3","162","372"
"268","246.95652173913044","32","394","298.8","162","372"
"269","246.95652173913044","32","394","299.2","162","372"
"270","246.95652173913044","32","394","299.7","162","372"
"271","246.95652173913044","32","394","300.1","162","372"
"272","246.95652173913044","32","394","300.2","162","372"
"273","246.95652173913044","32","394","300.6","164","372"
"274","246.95652173913044","32","394","301","164","372"
"275","246.95652173913044","32","394","301.1","164","372"
"276","246.95652173913044","32","394","301.3","164","372"
"277","246.95652173913044","32","394","301.6","164","372"
"278","246.95652173913044","32","394","302.2","166","372"
"279","246.95652173913044","32","394","302.7","166","372"
"280","246.95652173913044","32","394","303.2","166","372"
"281","246.95652173913044","32","394","303.4","166","372"
"282","246.95652173913044","32","394","304.1","168","374"
"283","246.95652173913044","32","394","304.6","170","376"
"284","246.95652173913044","32","394","305.1","172","378"
"285","246.95652173913044","32","394","305.6","172","378"
"286","246.95652173913044","32","394","305.9","172","378"
"287","246.95652173913044","32","394","306.6","172","378"
"288","246.95652173913044","32","394","306.8","172","378"
"289","246.95652173913044","32","394","307.2","172","378"
"290","246.95652173913044","32","394","307.6","172","378"
"291","246.95652173913044","32","394","307.8","172","378"
"292","246.95652173913044","32","394","308.2","172","378"
"293","246.95652173913044","32","394","308.3","172","378"
"294","246.95652173913044","32","394","308.8","172","380"
"295","246.95652173913044","32","394","308.9","172","380"
"296","246.95652173913044","32","394","309.5","172","382"
"297","246.95652173913044","32","394","309.6","172","382"
"298","246.95652173913044","32","394","310.1","174","382"
"299","246.95652173913044","32","394","310.5","174","382"
"300","246.95652173913044","32","394","310.6","174","382"
"301","246.95652173913044","32","394","311.3","174","382"
"302","246.95652173913044","32","394","311.8","174","384"
"303","246.95652173913044","32","394","312.4","174","384"
"304","246.95652173913044","32","394","312.8","174","384"
"305","246.95652173913044","32","394","313.1","174","384"
"306","246.95652173913044","32","394","313.8","174","386"
"307","246.95652173913044","32","394","314","174","386"
"308","246.95652173913044","32","394","314.1","174","386"
"309","246.95652173913044","32","394","314.6","174","388"
"310","246.95652173913044","32","394","315","174","390"
"311","246.95652173913044","32","394","315.8","174","392"
"312","246.95652173913044","32","394","316.3","174","394"
"313","246.95652173913044","32","394","316.5","174","394"
"314","246.95652173913044","32","394","317","174","394"
"315","246.95652173913044","32","394","317.5","174","394"
"316","246.95652173913044","32","394","317.8","174","394"
"317","246.95652173913044","32","394","318","174","394"
"318","246.95652173913044","32","394","318.5","174","394"
"319","246.95652173913044","32","394","319.1","174","394"
"320","246.95652173913044","32","394","319.5","174","394"
"321","246.95652173913044","32","394","319.6","174","394"
"322","246.95652173913044","32","394","320.1","174","394"
"323","246.95652173913044","32","394","320.3","174","394"
"324","246.95652173913044","32","394","320.3","174","394"
"325","246.95652173913044","32","394","320.4","174","396"
"326","246.95652173913044","32","394","320.6","174","396"
"327","246.95652173913044","32","394","320.8","174","398"
"328","246.95652173913044","32","394","321.3","176","398"
"329","246.95652173913044","32","394","321.5","176","398"
"330","246.95652173913044","32","394","321.9","176","398"
"331","246.95652173913044","32","394","322","176","398"
"332","246.95652173913044","32","394","322.4","176","398"
"333","246.95652173913044","32","394","322.5","176","398"
"334","246.95652173913044","32","394","323.1","176","398"
"335","246.95652173913044","32","394","323.7","176","398"
"336","246.95652173913044","32","394","324.1","176","398"
"337","246.95652173913044","32","394","324.3","176","398"
"338","246.95652173913044","32","394","324.7","178","398"
"339","246.95652173913044","32","394","324.9","178","398"
"340","246.95652173913044","32","394","325.1","178","398"
"341","246.95652173913044","32","394","325.2","178","398"
"342","246.95652173913044","32","394","325.5","178","398"
"343","246.95652173913044","32","394","325.8","178","398"
"344","246.95652173913044","32","394","325.9","178","398"
"345","246.95652173913044","32","394","326.4","180","398"
"346","246.95652173913044","32","394","326.4","180","398"
"347","246.95652173913044","32","394","326.6","180","398"
"348","246.95652173913044","32","394","327.1","180","398"
"349","246.95652173913044","32","394","327.3","180","398"
"350","246.95652173913044","32","394","327.8","180","398"
"351","246.95652173913044","32","394","328.1","182","398"
"352","246.95652173913044","32","394","328.5","182","398"
"353","246.95652173913044","32","394","328.7","182","398"
"354","246.95652173913044","32","394","328.8","182","398"
"355","246.95652173913044","32","394","328.9","184","398"
"356","246.95652173913044","32","394","329","184","398"
"357","246.95652173913044","32","394","329.3","184","398"
"358","246.95652173913044","32","394","329.4","184","398"
"359","246.95652173913044","32","394","329.6","184","400"
"360","246.95652173913044","32","394","329.9","184","400"
"361","246.95652173913044","32","394","330.2","184","402"
"362","246.95652173913044","32","394","330.5","184","404"
"363","246.95652173913044","32","394","330.7","184","404"
"364","246.95652173913044","32","394","331.1","186","404"
"365","246.95652173913044","32","394","331.4","186","404"
"366","246.95652173913044","32","394","331.5","186","404"
"367","246.95652173913044","32","394","331.9","186","404"
"368","246.95652173913044","32","394","331.9","186","404"
"369","246.95652173913044","32","394","332.2","186","404"
"370","246.95652173913044","32","394","332.4","186","404"
"371","246.95652173913044","32","394","332.7","186","404"
"372","246.95652173913044","32","394","333","186","404"
"373","246.95652173913044","32","394","333.1","186","404"
"374","246.95652173913044","32","394","333.5","186","404"
"375","246.95652173913044","32","394","333.7","186","404"
"376","246.95652173913044","32","394","333.7","186","404"
"377","246.95652173913044","32","394","333.9","186","404"
"378","246.95652173913044","32","394","334.2","186","404"
"379","246.95652173913044","32","394","334.4","188","404"
"380","246.95652173913044","32","394","334.6","188","404"
"381","246.95652173913044","32","394","334.8","188","404"
"382","246.95652173913044","32","394","335.2","190","404"
"383","246.95652173913044","32","394","335.7","190","404"
"384","246.95652173913044","32","394","335.8","190","404"
"385","246.95652173913044","32","394","335.9","190","404"
"386","246.95652173913044","32","394","335.9","190","404"
"387","246.95652173913044","32","394","335.9","190","404"
"388","246.95652173913044","32","394","336","190","404"
"389","246.95652173913044","32","394","336.2","190","404"
"390","246.95652173913044","32","394","336.4","190","406"
"391","246.95652173913044","32","394","336.7","190","408"
"392","246.95652173913044","32","394","337","190","408"
"393","246.95652173913044","32","394","337.5","190","410"
"394","246.95652173913044","32","394","337.6","190","410"
"395","246.95652173913044","32","394","337.8","190","410"
"396","246.95652173913044","32","394","337.8","190","410"
"397","246.95652173913044","32","394","337.9","190","410"
"398","246.95652173913044","32","394","337.9","190","410"
"399","246.95652173913044","32","394","337.9","190","410"
"400","246.95652173913044","32","394","338","190","410"
"401","246.95652173913044","32","394","338.1","190","410"
"402","246.95652173913044","32","394","338.2","190","410"
"403","246.95652173913044","32","394","338.3","190","410"
"404","246.95652173913044","32","394","338.6","192","410"
"405","246.95652173913044","32","394","339.1","192","412"
"406","246.95652173913044","32","394","339.3","192","414"
"407","246.95652173913044","32","394","339.4","192","414"
"408","246.95652173913044","32","394","339.5","192","414"
"409","246.95652173913044","32","394","339.6","192","414"
"410","246.95652173913044","32","394","339.8","192","414"
"411","246.95652173913044","32","394","340","192","414"
"412","246.95652173913044","32","394","340.1","192","414"
"413","246.95652173913044","32","394","340.2","192","414"
"414","246.95652173913044","32","394","340.2","192","414"
"415","246.95652173913044","32","394","340.3","192","414"
"416","246.95652173913044","32","394","340.3","192","414"
"417","246.95652173913044","32","394","340.4","192","414"
