"Step","conbandit_combi1_0__5820__2025-06-17_16-53 - regret","conbandit_combi1_0__5820__2025-06-17_16-53 - regret__MIN","conbandit_combi1_0__5820__2025-06-17_16-53 - regret__MAX","conbandit_combi1_0__7324__2025-06-17_16-52 - regret","conbandit_combi1_0__7324__2025-06-17_16-52 - regret__MIN","conbandit_combi1_0__7324__2025-06-17_16-52 - regret__MAX","conbandit_combi1_0__6341__2025-06-17_16-51 - regret","conbandit_combi1_0__6341__2025-06-17_16-51 - regret__MIN","conbandit_combi1_0__6341__2025-06-17_16-51 - regret__MAX"
"1672","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.2555160522461","79.2555160522461","79.2555160522461"
"1673","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.28274536132812","79.28274536132812","79.28274536132812"
"1674","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.28274536132812","79.28274536132812","79.28274536132812"
"1675","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.35521697998047","79.35521697998047","79.35521697998047"
"1676","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.35521697998047","79.35521697998047","79.35521697998047"
"1677","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.35521697998047","79.35521697998047","79.35521697998047"
"1678","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.35521697998047","79.35521697998047","79.35521697998047"
"1679","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.35521697998047","79.35521697998047","79.35521697998047"
"1680","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.35521697998047","79.35521697998047","79.35521697998047"
"1681","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.35521697998047","79.35521697998047","79.35521697998047"
"1682","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.35521697998047","79.35521697998047","79.35521697998047"
"1683","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.35521697998047","79.35521697998047","79.35521697998047"
"1684","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.35521697998047","79.35521697998047","79.35521697998047"
"1685","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.42936706542969","79.42936706542969","79.42936706542969"
"1686","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.42936706542969","79.42936706542969","79.42936706542969"
"1687","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.42936706542969","79.42936706542969","79.42936706542969"
"1688","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.42936706542969","79.42936706542969","79.42936706542969"
"1689","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1690","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1691","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1692","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1693","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1694","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1695","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1696","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1697","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1698","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1699","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1700","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1701","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1702","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1703","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.44535827636719","79.44535827636719","79.44535827636719"
"1704","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1705","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1706","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1707","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1708","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1709","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1710","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1711","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1712","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1713","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1714","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1715","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1716","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1717","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1718","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1719","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1720","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1721","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1722","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1723","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1724","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1725","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1726","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1727","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1728","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1729","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1730","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1731","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1732","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.48898315429688","79.48898315429688","79.48898315429688"
"1733","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1734","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1735","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1736","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1737","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1738","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1739","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1740","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1741","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1742","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1743","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1744","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1745","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1746","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1747","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1748","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1749","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1750","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.49231719970703","79.49231719970703","79.49231719970703"
"1751","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.5271224975586","79.5271224975586","79.5271224975586"
"1752","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.5271224975586","79.5271224975586","79.5271224975586"
"1753","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.5271224975586","79.5271224975586","79.5271224975586"
"1754","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.5271224975586","79.5271224975586","79.5271224975586"
"1755","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.5271224975586","79.5271224975586","79.5271224975586"
"1756","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1757","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1758","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1759","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1760","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1761","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1762","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1763","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1764","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1765","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1766","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1767","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1768","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1769","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1770","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1771","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1772","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1773","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1774","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1775","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1776","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1777","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1778","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1779","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1780","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.53311157226562","79.53311157226562","79.53311157226562"
"1781","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.58711242675781","79.58711242675781","79.58711242675781"
"1782","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.58711242675781","79.58711242675781","79.58711242675781"
"1783","63.573797743367","63.573797743367","63.573797743367","418","418","418","79.62983703613281","79.62983703613281","79.62983703613281"
"1784","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.62983703613281","79.62983703613281","79.62983703613281"
"1785","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.62983703613281","79.62983703613281","79.62983703613281"
"1786","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.62983703613281","79.62983703613281","79.62983703613281"
"1787","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.62983703613281","79.62983703613281","79.62983703613281"
"1788","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.62983703613281","79.62983703613281","79.62983703613281"
"1789","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.62983703613281","79.62983703613281","79.62983703613281"
"1790","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.62983703613281","79.62983703613281","79.62983703613281"
"1791","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.62983703613281","79.62983703613281","79.62983703613281"
"1792","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1793","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1794","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1795","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1796","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1797","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1798","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1799","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1800","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1801","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1802","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1803","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1804","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.64547729492188","79.64547729492188","79.64547729492188"
"1805","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66621398925781","79.66621398925781","79.66621398925781"
"1806","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1807","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1808","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1809","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1810","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1811","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1812","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1813","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1814","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1815","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1816","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1817","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1818","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1819","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1820","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1821","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1822","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.66915893554688","79.66915893554688","79.66915893554688"
"1823","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1824","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1825","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1826","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1827","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1828","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1829","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1830","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1831","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1832","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1833","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1834","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1835","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1836","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1837","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1838","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1839","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1840","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1841","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1842","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1843","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1844","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1845","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1846","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1847","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1848","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1849","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.72279357910156","79.72279357910156","79.72279357910156"
"1850","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.7320556640625","79.7320556640625","79.7320556640625"
"1851","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.7320556640625","79.7320556640625","79.7320556640625"
"1852","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.7320556640625","79.7320556640625","79.7320556640625"
"1853","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.7320556640625","79.7320556640625","79.7320556640625"
"1854","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.7320556640625","79.7320556640625","79.7320556640625"
"1855","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.7320556640625","79.7320556640625","79.7320556640625"
"1856","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.73977661132812","79.73977661132812","79.73977661132812"
"1857","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.73977661132812","79.73977661132812","79.73977661132812"
"1858","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.73977661132812","79.73977661132812","79.73977661132812"
"1859","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.73977661132812","79.73977661132812","79.73977661132812"
"1860","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.73977661132812","79.73977661132812","79.73977661132812"
"1861","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.73977661132812","79.73977661132812","79.73977661132812"
"1862","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.73977661132812","79.73977661132812","79.73977661132812"
"1863","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.73977661132812","79.73977661132812","79.73977661132812"
"1864","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.73977661132812","79.73977661132812","79.73977661132812"
"1865","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.73977661132812","79.73977661132812","79.73977661132812"
"1866","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1867","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1868","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1869","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1870","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1871","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1872","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1873","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1874","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1875","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1876","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1877","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1878","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1879","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1880","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1881","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1882","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1883","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1884","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1885","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1886","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.76649475097656","79.76649475097656","79.76649475097656"
"1887","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.83396911621094","79.83396911621094","79.83396911621094"
"1888","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.83396911621094","79.83396911621094","79.83396911621094"
"1889","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.83396911621094","79.83396911621094","79.83396911621094"
"1890","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.83396911621094","79.83396911621094","79.83396911621094"
"1891","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.83396911621094","79.83396911621094","79.83396911621094"
"1892","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.83396911621094","79.83396911621094","79.83396911621094"
"1893","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.84156799316406","79.84156799316406","79.84156799316406"
"1894","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.84156799316406","79.84156799316406","79.84156799316406"
"1895","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.84156799316406","79.84156799316406","79.84156799316406"
"1896","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.84156799316406","79.84156799316406","79.84156799316406"
"1897","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.90669250488281","79.90669250488281","79.90669250488281"
"1898","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.90669250488281","79.90669250488281","79.90669250488281"
"1899","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.90669250488281","79.90669250488281","79.90669250488281"
"1900","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.90669250488281","79.90669250488281","79.90669250488281"
"1901","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.90669250488281","79.90669250488281","79.90669250488281"
"1902","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.90669250488281","79.90669250488281","79.90669250488281"
"1903","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.90669250488281","79.90669250488281","79.90669250488281"
"1904","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.94629669189453","79.94629669189453","79.94629669189453"
"1905","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.94629669189453","79.94629669189453","79.94629669189453"
"1906","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.94629669189453","79.94629669189453","79.94629669189453"
"1907","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.94629669189453","79.94629669189453","79.94629669189453"
"1908","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.94629669189453","79.94629669189453","79.94629669189453"
"1909","63.658121706795754","63.658121706795754","63.658121706795754","418","418","418","79.94629669189453","79.94629669189453","79.94629669189453"
